basefilename	cluster_scan	dataset_id	filename	metadata
G85192_BB2_01_36697.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85192_BB2_01_36697.mzML	 
G85191_RB9_01_36481.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85191_RB9_01_36481.mzML	 
G85190_RF6_01_36530.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85190_RF6_01_36530.mzML	 
G85189_RB6_01_36478.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85189_RB6_01_36478.mzML	 
G85188_GE8_01_36865.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85188_GE8_01_36865.mzML	 
G85187_GB3_01_36832.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85187_GB3_01_36832.mzML	 
G85186_RE7_01_36519.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85186_RE7_01_36519.mzML	 
G85185_RG12_01_36548.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85185_RG12_01_36548.mzML	 
G85184_BB3_01_36698.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85184_BB3_01_36698.mzML	 
G85183_RB5_01_36477.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85183_RB5_01_36477.mzML	 
G85182_RH2_01_36550.mzML	54958	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85182_RH2_01_36550.mzML	 
G85063_RB4_01_36476.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85063_RB4_01_36476.mzML	 
G85062_RH3_01_36551.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85062_RH3_01_36551.mzML	 
G85061_RC4_01_36488.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85061_RC4_01_36488.mzML	 
G85060_RB7_01_36479.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85060_RB7_01_36479.mzML	 
G85059_RG3_01_36539.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85059_RG3_01_36539.mzML	 
G85058_RG11_01_36547.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85058_RG11_01_36547.mzML	 
G85057_RE10_01_36522.mzML	54958	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85057_RE10_01_36522.mzML	 
G85056_RG8_01_36544.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85056_RG8_01_36544.mzML	 
G85055_BH3_01_36725.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85055_BH3_01_36725.mzML	 
G85054_RF11_01_36535.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85054_RF11_01_36535.mzML	 
G85053_RE12_01_36524.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85053_RE12_01_36524.mzML	 
G85052_RE8_01_36520.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85052_RE8_01_36520.mzML	 
G85051_RC10_01_36494.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85051_RC10_01_36494.mzML	 
G85049_RA5_01_36464.mzML	54962	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85049_RA5_01_36464.mzML	 
G85048_RH9_01_36557.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85048_RH9_01_36557.mzML	 
G85047_RF9_01_36533.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85047_RF9_01_36533.mzML	 
G85046_RB12_01_36484.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85046_RB12_01_36484.mzML	 
G85045_RA9_01_36469.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85045_RA9_01_36469.mzML	 
G85044_RERUN_DryGas_BG5_01_37254.mzML	54961	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85044_RERUN_DryGas_BG5_01_37254.mzML	 
G85043_RG2_01_36822.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85043_RG2_01_36822.mzML	 
G85042_RD10_01_37043.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85042_RD10_01_37043.mzML	 
G85041_RC5_01_36773.mzML	54958	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85041_RC5_01_36773.mzML	 
G85040_BB7_01_37118.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85040_BB7_01_37118.mzML	 
G85039_RA6_01_36465.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85039_RA6_01_36465.mzML	 
G85038_GA6_01_36826.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85038_GA6_01_36826.mzML	 
G85037_GE7_01_36864.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85037_GE7_01_36864.mzML	 
G85036_RC2_01_36770.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85036_RC2_01_36770.mzML	 
G85035_RA8_01_37009.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85035_RA8_01_37009.mzML	 
G85034_RD5_01_36931.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85034_RD5_01_36931.mzML	 
G85033_RA10_01_36753.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85033_RA10_01_36753.mzML	 
G85032_RA3_01_37004.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85032_RA3_01_37004.mzML	 
G85031_RE3_01_36798.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85031_RE3_01_36798.mzML	 
G85030_RC5_01_37028.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85030_RC5_01_37028.mzML	 
G85029_RE5_01_37052.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85029_RE5_01_37052.mzML	 
G85028_RERUN_DryGas_BG2_01_37251.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85028_RERUN_DryGas_BG2_01_37251.mzML	 
G85027_RF7_01_36814.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85027_RF7_01_36814.mzML	 
G85026_BF6_01_36635.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85026_BF6_01_36635.mzML	 
G85025_RG12_01_36875.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85025_RG12_01_36875.mzML	 
G85023_BA5_01_36568.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85023_BA5_01_36568.mzML	 
G85022_RG6_01_36965.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85022_RG6_01_36965.mzML	 
G85021_RE12_01_36807.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85021_RE12_01_36807.mzML	 
G85020_RE9_01_36521.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85020_RE9_01_36521.mzML	 
G85019_BB4_01_36579.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85019_BB4_01_36579.mzML	 
G85018_BA9_01_37108.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85018_BA9_01_37108.mzML	 
G85017_RERUN_DryGas_BG12_01_37260.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85017_RERUN_DryGas_BG12_01_37260.mzML	 
G85016_BH6_01_36660.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85016_BH6_01_36660.mzML	 
G85015_GB7_01_36837.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85015_GB7_01_36837.mzML	 
G85014_RA12_01_37013.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85014_RA12_01_37013.mzML	 
G85013_RG5_01_36869.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85013_RG5_01_36869.mzML	 
G85012_BF3_01_37162.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85012_BF3_01_37162.mzML	 
G85011_RERUN_DryGas_BF11_01_37248.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85011_RERUN_DryGas_BF11_01_37248.mzML	 
G85010_RERUN_DryGas_BH4_01_37263.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85010_RERUN_DryGas_BH4_01_37263.mzML	 
G85009_BH7_01_37187.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85009_BH7_01_37187.mzML	 
G85008_BD7_01_36609.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85008_BD7_01_36609.mzML	 
G85007_rerun_BA5_01_36743.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85007_rerun_BA5_01_36743.mzML	 
G85006_BD2_01_36604.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85006_BD2_01_36604.mzML	 
G85005_RF4_01_36811.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85005_RF4_01_36811.mzML	 
G85004_RE7_01_37053.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85004_RE7_01_37053.mzML	 
G85003_RF6_01_37064.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85003_RF6_01_37064.mzML	 
G85002_RA12_01_36755.mzML	54958	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85002_RA12_01_36755.mzML	 
G85001_RC9_01_37032.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85001_RC9_01_37032.mzML	 
G85000_RH7_01_36882.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G85000_RH7_01_36882.mzML	 
G84999_RF4_01_36528.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84999_RF4_01_36528.mzML	 
G84998_RD8_01_37042.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84998_RD8_01_37042.mzML	 
G84997_RF8_01_36815.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84997_RF8_01_36815.mzML	 
G84996_RE8_01_37054.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84996_RE8_01_37054.mzML	 
G84995_GE1_01_36858.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84995_GE1_01_36858.mzML	 
G84994_GA4_01_36824.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84994_GA4_01_36824.mzML	 
G84993_rerun_gas_BD2_01_37218.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84993_rerun_gas_BD2_01_37218.mzML	 
G84992_BC5_01_36705.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84992_BC5_01_36705.mzML	 
G84991_RERUN_DryGas_BH5_01_37264.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84991_RERUN_DryGas_BH5_01_37264.mzML	 
G84990_BE7_01_36624.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84990_BE7_01_36624.mzML	 
G84989_BC2_01_36591.mzML	54958	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84989_BC2_01_36591.mzML	 
G84988_BC4_01_36704.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84988_BC4_01_36704.mzML	 
G84986_RH10_01_36980.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84986_RH10_01_36980.mzML	 
G84984_BB6_01_36581.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84984_BB6_01_36581.mzML	 
G84983_GB1_01_36830.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84983_GB1_01_36830.mzML	 
G84982_BG5_01_36646.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84982_BG5_01_36646.mzML	 
G84981_RA7_01_36896.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84981_RA7_01_36896.mzML	 
G84980_BB11_01_36586.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84980_BB11_01_36586.mzML	 
G84979_RB4_01_36905.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84979_RB4_01_36905.mzML	 
G84978_RH3_01_36974.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84978_RH3_01_36974.mzML	 
G84977_rerun_gas_BB12_01_37205.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84977_rerun_gas_BB12_01_37205.mzML	 
G84976_BH12_01_36666.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84976_BH12_01_36666.mzML	 
G84975_BG8_01_36649.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84975_BG8_01_36649.mzML	 
G84974_BA6_01_36569.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84974_BA6_01_36569.mzML	 
G84973_BA12_01_36575.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84973_BA12_01_36575.mzML	 
G84972_BG10_01_36651.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84972_BG10_01_36651.mzML	 
G84970_BD12_01_36614.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84970_BD12_01_36614.mzML	 
G84969_RF8_01_36954.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84969_RF8_01_36954.mzML	 
G84968_BC7_01_36597.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84968_BC7_01_36597.mzML	 
G84967_RH2_01_36973.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84967_RH2_01_36973.mzML	 
G84966_RG2_01_36538.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84966_RG2_01_36538.mzML	 
G84965_GD3_01_36850.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84965_GD3_01_36850.mzML	 
G84964_BH5_01_36659.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84964_BH5_01_36659.mzML	 
G84963_RH5_01_36976.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84963_RH5_01_36976.mzML	 
G84962_RD9_01_36506.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84962_RD9_01_36506.mzML	 
G84961_RD5_01_36501.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84961_RD5_01_36501.mzML	 
G84960_RE2_01_36797.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84960_RE2_01_36797.mzML	 
G84959_RG5_01_36964.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84959_RG5_01_36964.mzML	 
G84958_BH4_01_36657.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84958_BH4_01_36657.mzML	 
G84957_RE2_01_36938.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84957_RE2_01_36938.mzML	 
G84956_BD3_01_36605.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84956_BD3_01_36605.mzML	 
G84955_BH10_01_36664.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84955_BH10_01_36664.mzML	 
G84954_GA8_01_36829.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84954_GA8_01_36829.mzML	 
G84953_GC4_01_36842.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84953_GC4_01_36842.mzML	 
G84952_BH6_01_37186.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84952_BH6_01_37186.mzML	 
G84951_BE9_01_37159.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84951_BE9_01_37159.mzML	 
G84948_RB12_01_36768.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84948_RB12_01_36768.mzML	 
G84946_RG11_01_36874.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84946_RG11_01_36874.mzML	 
G84945_RF5_01_36812.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84945_RF5_01_36812.mzML	 
G84944_RD12_01_36935.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84944_RD12_01_36935.mzML	 
G84943_RA8_01_36897.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84943_RA8_01_36897.mzML	 
G84942_RH6_01_36881.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84942_RH6_01_36881.mzML	 
G84941_RH4_01_36552.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84941_RH4_01_36552.mzML	 
G84940_RC12_01_37034.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84940_RC12_01_37034.mzML	 
G84937_RF7_01_37065.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84937_RF7_01_37065.mzML	 
G84936_RG7_01_36966.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84936_RG7_01_36966.mzML	 
G84935_BD6_01_36608.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84935_BD6_01_36608.mzML	 
G84934_RB3_01_36904.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84934_RB3_01_36904.mzML	 
G84933_BD10_01_36612.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84933_BD10_01_36612.mzML	 
G84932_BA4_01_36567.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84932_BA4_01_36567.mzML	 
G84931_RE4_01_36516.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84931_RE4_01_36516.mzML	 
G84930_RF3_01_36950.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84930_RF3_01_36950.mzML	 
G84929_RD7_01_36787.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84929_RD7_01_36787.mzML	 
G84928_BF7_01_36636.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84928_BF7_01_36636.mzML	 
G84927_RB3_01_36475.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84927_RB3_01_36475.mzML	 
G84926_BE5_01_36622.mzML	54958	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84926_BE5_01_36622.mzML	 
G84925_RF10_01_36534.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84925_RF10_01_36534.mzML	 
G84924_BB3_01_36578.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84924_BB3_01_36578.mzML	 
G84923_RG12_01_36971.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84923_RG12_01_36971.mzML	 
G84922_RG3_01_36960.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84922_RG3_01_36960.mzML	 
G84920_RE5_01_36517.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84920_RE5_01_36517.mzML	 
G84919_BA7_01_36570.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84919_BA7_01_36570.mzML	 
G84917_BC12_01_36602.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84917_BC12_01_36602.mzML	 
G84915_GC2_01_36840.mzML	54958	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84915_GC2_01_36840.mzML	 
G84913_BF12_01_36641.mzML	54958	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84913_BF12_01_36641.mzML	 
G84912_RB6_01_36907.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84912_RB6_01_36907.mzML	 
G84911_RH12_01_36982.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84911_RH12_01_36982.mzML	 
G84910_BC5_01_36595.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84910_BC5_01_36595.mzML	 
G84909_RD8_01_36934.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84909_RD8_01_36934.mzML	 
G84908_RC12_01_36927.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84908_RC12_01_36927.mzML	 
G84907_GA5_01_36825.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84907_GA5_01_36825.mzML	 
G84906_GE2_01_36859.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84906_GE2_01_36859.mzML	 
G84905_BB12_01_36587.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84905_BB12_01_36587.mzML	 
G84904_RG2_01_36959.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84904_RG2_01_36959.mzML	 
G84903_BF10_01_36639.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84903_BF10_01_36639.mzML	 
G84902_BC3_01_36593.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84902_BC3_01_36593.mzML	 
G84901_RD7_01_36933.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84901_RD7_01_36933.mzML	 
G84900_BD8_01_36610.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84900_BD8_01_36610.mzML	 
G84899_RB7_01_36908.mzML	54968	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84899_RB7_01_36908.mzML	 
G84898_BF4_01_36633.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84898_BF4_01_36633.mzML	 
G84897_RG5_01_36541.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84897_RG5_01_36541.mzML	 
G84896_GA7_01_36827.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84896_GA7_01_36827.mzML	 
G84895_BG4_01_36645.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84895_BG4_01_36645.mzML	 
G84894_RE12_01_36947.mzML	54957	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84894_RE12_01_36947.mzML	 
G84893_RG10_01_36969.mzML	54956	MSV000082969	f.MSV000082969/ccms_peak/data_mzxml/data_mzxml_20180912_New/G84893_RG10_01_36969.mzML	 
