name,rank,id
Maytenus guyanensis,species,1186159
Maytenus,genus,123430
Cecropia pachystachya,species,1472306
Annona coriacea,species,1775857
Brosimum acutifolium,species,1835378
Duguetia lanceolata,species,2072239
Justicia calycina,species,2293348
Justicia,genus,4190
Piranhea trifoliata,species,2321325
Picrodendraceae,family,233881
Piranhea,genus,1639865
Endopleura uchi,species,2321367
Humiriaceae,family,4007
Endopleura,genus,2321366
Mespilodaphne cymbarum,species,2592283
Mespilodaphne,genus,2592274
Aniba canelilla,species,2803977
Duguetia flagellaris,species,2834525
Hyptis crenata,species,2892480
Connarus perrottetii,species,2893860
Geissospermum argenteum,species,2895326
Aquarius macrophyllus,species,3237189
Aquarius,genus,3237188
Populus trichocarpa,species,3694
Populus,genus,3689
Marchantia polymorpha,species,3197
Marchantiopsida,class,186770
Marchantiales,order,28908
Marchantiaceae,family,29585
Marchantia,genus,3196
Dryopteris filix-mas,species,3289
Picea abies,species,3329
Canella winterana,species,3426
Canellaceae,family,3424
Canella,genus,3425
Eschscholzia californica,species,3467
Eschscholzia,genus,3466
Papaver somniferum,species,3469
Urtica dioica,species,3501
Rhamnus cathartica,species,3610
Bryonia cretica subsp. dioica,subspecies,3652
Bryonia,genus,3651
Bryonia cretica,species,61884
Armoracia rusticana,species,3704
Armoracia,genus,3703
Mercurialis perennis,species,3985
Mercurialis,genus,3984
Buxus sempervirens,species,4002
Buxus,genus,4001
Hedera helix,species,4052
Hyoscyamus niger,species,4079
Hyoscyamus,genus,4078
Nicotiana glauca,species,4090
Solanum nigrum,species,4112
Ipomoea batatas,species,4120
Sambucus racemosa,species,4203
Cornus mas,species,4285
Ilex aquifolium,species,4298
Drosera binata,species,4364
Acorus calamus,species,4465
Secale cereale,species,4550
Hedychium gardnerianum,species,4647
Allium ursinum,species,4684
Typha latifolia,species,4733
Lythrum salicaria,species,13129
Lythrum,genus,13128
Achillea millefolium,species,13329
Achillea millefolium complex,no rank,1095267
Borago officinalis,species,13363
Calluna vulgaris,species,13385
Calluna,genus,13384
Cichorium intybus,species,13427
Conium maculatum,species,13447
Conium,genus,13446
Cupressus sempervirens,species,13469
Ligustrum vulgare,species,13597
Ceratonia siliqua,species,20340
Ceratonia,genus,20339
Sedum album,species,23029
Sedum,genus,3784
Taxus baccata,species,25629
Taxaceae,family,25623
Taxus,genus,25628
Glechoma hederacea,species,28509
Menyanthes trifoliata,species,28525
Menyanthaceae,family,24579
Menyanthes,genus,24581
Vitis vinifera,species,29760
Rubia tinctorum,species,29802
Pteridium aquilinum,species,32101
Dennstaedtiaceae,family,32084
Pteridium,genus,32100
Convallaria majalis,species,32189
Convallaria,genus,16053
Alchemilla mollis,species,32218
Lepidium sativum,species,33125
Echium vulgare,species,34253
Echium,genus,21610
Galium odoratum,species,35899
Sorbus aucuparia,species,36599
Sorbus,genus,23222
Cormus domestica,species,36606
Cormus,genus,36605
Cydonia oblonga,species,36610
Clematis vitalba,species,37490
Ruta graveolens,species,37565
Ruta,genus,37564
Euphorbia verrucosa,species,38848
Salvia sclarea,species,38869
Fraxinus excelsior,species,38873
Dracocephalum officinale,species,39324
Dracocephalum,genus,39166
Lavandula angustifolia,species,39329
Lavandula lanata,species,39330
Nepeta cataria,species,39347
Plantago lanceolata,species,39414
Siler montanum,species,40869
Siler,genus,3447158
Aegopodium podagraria,species,40902
Aegopodium,genus,40898
Heracleum sphondylium,species,40919
Heracleum,genus,40917
Angelica archangelica,species,40949
Marrubium vulgare,species,41230
Marrubium,genus,41229
Bellis perennis,species,41492
Bellis,genus,41491
Calendula officinalis,species,41496
Calendula,genus,41495
Centaurea cyanus,species,41522
Centaurea,genus,41503
Asplenium scolopendrium,species,41964
Aesculus hippocastanum,species,43364
Aesculus,genus,43363
Polygonatum multiflorum,species,45371
Aloe arborescens,species,45385
Solanum dulcamara,species,45834
Adonis vernalis,species,46985
Adonis,genus,46984
Helleborus foetidus,species,46996
Helleborus,genus,46995
Salvia pratensis,species,49216
Tillandsia usneoides,species,49541
Tillandsia,genus,15170
Satureja hortensis,species,49987
Cardamine pratensis,species,50465
Cardamine,genus,50460
Ferula assa-foetida,species,52471
Peucedanum ostruthium,species,52477
Lamium album,species,53159
Lamium,genus,53158
Betonica officinalis,species,53173
Betonica,genus,694344
Dioscorea communis,species,55634
Agrimonia eupatoria,species,57912
Filipendula ulmaria,species,57917
Filipendula,genus,23170
Fragaria vesca,species,57918
Geum urbanum,species,57919
Potentilla reptans,species,57933
Potentilla erecta,species,57940
Polypodium vulgare,species,58048
Polypodium,genus,38352
Polygala chamaebuxus,species,58882
Ononis spinosa,species,58890
Ononis,genus,58889
Cynara cardunculus var. scolymus,varietas,59895
Cynara cardunculus,species,4265
Cynara cardunculus subsp. cardunculus,subspecies,309979
Vinca minor,species,60093
Vinca,genus,60092
Nerium oleander,species,63479
Nerium,genus,63461
Actaea spicata,species,64025
Erysimum cheiri,species,71232
Erysimum,genus,65352
Pelargonium graveolens,species,73200
Rosa canina,species,74635
Lactuca virosa,species,75947
Mimosa pudica,species,76306
Amorphophallus konjac,species,78372
Orobanche hederae,species,79235
Verbena officinalis,species,79772
Iris pseudacorus,species,82213
Arbutus unedo,species,84005
Arbutus,genus,13342
Morus nigra,species,85232
Viburnum opulus,species,85293
Anchusa officinalis,species,89630
Anchusa,genus,89629
Ctenidium molluscum,species,90309
Bryopsida,class,3214
Hypnales,order,13798
Myuriaceae,family,94550
Ctenidium,genus,90308
Verbascum nigrum,species,90364
Sempervivum tectorum,species,91155
Sempervivum,genus,23030
Echinops sphaerocephalus,species,92910
Trifolium alpestre,species,97007
Jacobaea vulgaris,species,98722
Jacobaea,genus,405757
Cota tinctoria,species,99028
Cota,genus,282214
Eupatorium cannabinum,species,102770
Prunus spinosa,species,114937
Cinnamomum burmanni,species,119261
Tilia tomentosa,species,121718
Geranium robertianum,species,122183
Bistorta officinalis,species,125587
Tanacetum vulgare,species,128002
Crataegus monogyna,species,140997
Vincetoxicum hirundinaria,species,141524
Asplenium ceterach,species,147945
Sideritis,genus,155231
Aristolochia clematitis,species,158538
Veronica officinalis,species,160511
Veronica subgen. Veronica,subgenus,1461552
Moringa hildebrandtii,species,161028
Hepatica nobilis,species,168011
Asplenium trichomanes subsp. quadrivalens,subspecies,169386
Asplenium trichomanes,species,78464
Primula veris,species,170927
Primula,genus,49647
Helleborus niger,species,171896
Juniperus thurifera,species,177241
Ficus sycomorus,species,182129
Dipsacus fullonum,species,183561
Primula auricula,species,184173
Mentha aquatica,species,190902
Cistus creticus,species,191224
Cistaceae,family,69450
Cistus,genus,69451
Hippophae rhamnoides,species,193516
Elaeagnaceae,family,25996
Hippophae,genus,48233
Ballota nigra,species,194200
Ballota,genus,155228
Vasconcellea quercifolia,species,194871
Vasconcellea,genus,262675
Fumaria officinalis,species,200993
Fumaria,genus,200992
Hieracium murorum,species,212671
Hieracium,genus,102745
Pilosella officinarum,species,221204
Pilosella,genus,122543
Passiflora adenopoda,species,237834
Viburnum lantana,species,237945
Viburnum tinus,species,237959
Sium sisarum,species,240844
Sium,genus,48052
Nepeta grandiflora,species,260608
Oenothera macrocarpa,species,260701
Helichrysum serotinum,species,261802
Rosa micrantha,species,267241
Origanum majorana,species,268884
Achillea ageratum,species,282717
Digitalis lutea,species,285825
Ephedra distachya subsp. helvetica,subspecies,288835
Ephedra distachya,species,3389
Asplenium ruta-muraria subsp. ruta-muraria,subspecies,289864
Asplenium ruta-muraria,species,169379
Acer monspessulanum subsp. monspessulanum,subspecies,291211
Acer monspessulanum,species,168566
Crataegus laevigata,species,298643
Tanacetum balsamita,species,301877
Lathyrus vernus subsp. gracilis,subspecies,1533167
Lathyrus vernus,species,313120
Zanthoxylum bungeanum,species,328401
Viola tricolor subsp. tricolor,subspecies,334249
Viola tricolor,species,214053
Cornus sanguinea,species,367354
Pistacia lentiscus,species,371726
Pimenta dioica,species,375272
Pimenta,genus,260138
Salix elaeagnos,species,386449
Salix,genus,40685
Lonicera xylosteum,species,439142
Agave sisalana,species,442491
Pulsatilla vulgaris,species,445234
Senecio doronicum,species,462523
Thalictrum minus,species,476039
Origanum scabrum,species,497764
Clematis alpina,species,522534
Phlomis fruticosa,species,543981
Phlomis,genus,316257
Citrus x aurantium f. deliciosa,forma,558547
Leonurus cardiaca,species,587664
Leonurus,genus,4137
Aster alpinus,species,669631
Brugmansia suaveolens,species,905076
Brugmansia,genus,301914
Cistus laurifolius subsp. laurifolius,subspecies,931318
Cistus laurifolius,species,335179
Juniperus oxycedrus subsp. oxycedrus,subspecies,993106
Juniperus oxycedrus,species,69008
Teucrium montanum,species,1000430
Santolina elegans,species,1142019
Santolina,genus,41642
Laburnum anagyroides subsp. anagyroides,subspecies,1211478
Laburnum,genus,3851
Laburnum anagyroides,species,49828
Euphorbia characias subsp. characias,subspecies,1333897
Alchemilla conjuncta,species,1395544
Lavandula dentata,species,1441374
Oreoherzogia fallax,species,1441791
Oreoherzogia,genus,1948872
Thymus serpyllum,species,204219
Chamaenerion angustifolium subsp. angustifolium,subspecies,2054448
Hesperis matronalis subsp. matronalis,subspecies,2340953
Hesperis,genus,264417
Hesperis matronalis,species,264418
Larix decidua subsp. decidua,subspecies,2601875
Larix decidua,species,71402
Centaurea jacea subsp. jacea,subspecies,2762152
Centaurea jacea,species,351340
Panicum virgatum,species,38727
Panicum,genus,4539
Turnera ulmifolia,species,45184
Passiflora suberosa,species,133504
Passiflora ambigua,species,196576
Passiflora auriculata,species,196577
Passiflora biflora,species,196578
Passiflora coriacea,species,196579
Passiflora lobata,species,196580
Passiflora menispermifolia,species,196581
Passiflora oerstedii,species,196582
Passiflora talamancensis,species,196584
Passiflora vitifolia,species,196585
Passiflora pittieri,species,196689
Passiflora speciosa,species,197934
Passiflora nephrodes,species,237870
Passiflora arbelaezii,species,298518
Passiflora filipes,species,298520
Passiflora mexicana,species,298523
Passiflora tenuiloba,species,298527
Passiflora lutea,species,330177
Passiflora affinis,species,340636
Opuntia engelmannii,species,867486
Passiflora costaricensis,species,1129466
Passiflora bryonioides,species,1341341
Passiflora quadriglandulosa,species,1670796
Passiflora yucatanensis,species,1822417
Passiflora hastifolia,species,2818046
Aquilegia vulgaris,species,3451
Aquilegia,genus,3450
Onobrychis viciifolia,species,3882
Onobrychis,genus,3881
Pastinaca sativa,species,4041
Pastinaca,genus,4040
Filipendula vulgaris,species,32228
Papaver rhoeas,species,33128
Agrostemma githago,species,39848
Agrostemma,genus,39847
Silene dioica,species,39879
Scandix pecten-veneris,species,40909
Scandix,genus,40906
Centaurea montana,species,41537
Linaria vulgaris,species,43171
Lactuca perennis,species,43195
Lotus corniculatus,species,47247
Lotus,genus,3867
Cytisus nigricans,species,49815
Bidens tripartita,species,51276
Caucalis platycarpos,species,52456
Caucalis,genus,52455
Lamium purpureum,species,53164
Buphthalmum salicifolium,species,56523
Buphthalmum,genus,56522
Hypochaeris radicata,species,58656
Hypochaeris,genus,58643
Leontodon hispidus,species,58660
Leontodon,genus,58659
Centaurea stoebe,species,72152
Arabis hirsuta,species,78191
Arabis,genus,50451
Scrophularia nodosa,species,90363
Bupleurum rotundifolium,species,90446
Erigeron acris,species,91246
Onopordum acanthium,species,92915
Onopordum,genus,92914
Inula conyza,species,119177
Crepis biennis,species,122532
Crepis,genus,13464
Alliaria petiolata,species,126270
Alliaria,genus,126269
Malva sylvestris,species,145754
Buglossoides arvensis,species,181181
Buglossoides,genus,181180
Cynoglossum officinale,species,181189
Reseda lutea,species,202615
Resedaceae,family,26958
Reseda,genus,26963
Clinopodium vulgare,species,204222
Picris hieracioides,species,212690
Picris,genus,122541
Campanula rotundifolia,species,239422
Campanula,genus,40568
Galium mollugo,species,254777
Lathyrus pratensis,species,254779
Cerastium alpinum,species,271556
Cerastium,genus,3579
Dianthus sylvestris,species,288953
Carduus defloratus,species,313513
Carduus,genus,92905
Hippocrepis comosa,species,390710
Hippocrepis,genus,118900
Helianthemum nummularium,species,478958
Helianthemum,genus,69453
Hypericum hirsutum,species,673928
Hypericum montanum,species,673929
Filago vulgaris,species,702244
Filago,genus,261771
Potentilla verna,species,1016828
Cirsium rivulare,species,1532346
Globularia bisnagarica,species,2078961
Globularia,genus,69062
Mutarda arvensis,species,2982281
Mutarda,genus,3291025
Solanum peruvianum,species,4082
Solanum chilense,species,4083
Solanum pimpinellifolium,species,4084
Solanum pennellii,species,28526
Petunia axillaris,species,33119
Petunia,genus,4101
Trifolium pratense,species,57577
Solanum habrochaites,species,62890
Petunia exserta,species,323115
Solanum arcanum,species,376710
Artemisia heptapotamica,species,1903203
Phytolacca americana,species,3527
Alluaudia procera,species,3586
Didiereaceae,family,3584
Alluaudia,genus,3585
Polystichum acrostichoides,species,28470
Polystichum,genus,3278
Dasiphora fruticosa,species,32239
Dasiphora,genus,637889
Sansevieria trifasciata,species,39534
Cycloloma atriplicifolium,species,46098
Cycloloma,genus,46097
Gasteria liliputana,species,49717
Gasteria,genus,49716
Calamagrostis canadensis,species,52148
Calamagrostis,genus,15376
Agave bracteosa,species,59020
Carex scirpoidea,species,69867
Galactia,genus,100145
Psoralea,genus,100167
Centrosema,genus,167616
Ruschia maxima,species,188810
Ruschia,genus,169201
Ruscus hypoglossum,species,191652
Asplenium platyneuron,species,210162
Alternanthera flavescens,species,217524
Alternanthera,genus,169520
Blitum nuttallianum,species,240013
Blitum,genus,1307778
Calamintha,genus,260592
Carex tenera,species,314416
Carex subgen. Vignea,subgenus,2763534
Salsola tragus,species,355937
Salsola,genus,151233
Suaeda calceoliformis,species,381272
Suaeda,genus,46108
Coccinia grandis,species,387127
Coccinia,genus,213598
Pediomelum aromaticum,species,458353
Pediomelum,genus,458351
Krascheninnikovia lanata,species,464023
Krascheninnikovia,genus,240079
Dryopteris celsa,species,1082683
Zornia bracteata,species,1089630
Zornia,genus,53933
Hydrocotyle umbellata,species,1475409
Hydrocotyle,genus,4048
Corispermum americanum,species,1651205
Corispermum,genus,240052
Crassula argentea,species,2665689
Quercus lobata,species,97700
Aristolochia acuminata,species,360030
Mercurialis annua,species,3986
Orchidantha maxillarioides,species,94321
Lowiaceae,family,4656
Orchidantha,genus,4657
Myosoton aquaticum,species,228244
Myosoton,genus,228243
Sacciolepis striata,species,1620184
Paniceae incertae sedis,no rank,1699041
Sacciolepis,genus,158155
Piper cubeba,species,405322
Gentiana lutea,species,38851
Iris pallida,species,29817
Swertia chirayita,species,137887
Swertia,genus,39241
Centaurea benedicta,species,50282
Aframomum melegueta,species,637930
Aframomum,genus,188478
Arnica montana,species,436207
Arnica,genus,4246
Pentace,genus,82415
Magnolia officinalis,species,85864
Lagerstroemia,genus,122809
Reissantia,genus,123463
Pinus fenzeliana,species,252739
Osmanthus yunnanensis,species,424914
Piper chaudocanum,species,511537
Tiliacora triandra,species,527510
Tiliacora,genus,461640
Fraxinus retusa,species,879921
Senna sulfurea,species,948714
Zelkova sinica,species,1214907
Zelkova,genus,45186
Rhamnus dumetorum,species,1813051
Myrsine semiserrata,species,2080654
Casearia grewiifolia,species,2780149
Scindapsus officinalis,species,2840175
Scindapsus,genus,78379
Combretum quadrangulare,species,2998934
Podanthus ovatifolius,species,3027755
Podanthus,genus,183300
Azima,genus,43152
Pterolobium,genus,162891
Pterolobium stellatum,species,162892
Guilandina bonduc,species,191881
Guilandina,genus,508970
Limnophila,genus,255818
Pterocymbium,genus,300541
Haematoxylum campechianum,species,321551
Haematoxylum,genus,162790
Astrotrichilia,genus,356266
Vepris,genus,430986
Goniothalamus marcanii,species,497608
Hultholia mimosoides,species,1387590
Hultholia,genus,1920642
Gelrebia trothae,species,1387599
Gelrebia,genus,1920641
Fittingia,genus,2508509
Ajuga forrestii,species,2684401
Ajuga,genus,38595
Stadtmannia,genus,2807057
Pteris similis,species,2815905
Pteris,genus,13820
Pteris incertae sedis,no rank,2042981
Acalypha decaryana,species,2906922
Palaquium annamense,species,2945421
Palaquium,genus,191073
Vachellia harmandiana,species,3091587
Vachellia,genus,468162
Barringtonia,genus,79556
Chonemorpha,genus,141547
Laportea oligoloba,species,3089690
Laportea,genus,194268
Castanopsis purpurella,species,3109068
Uncarina decaryi,species,3395481
Benkara,genus,136890
Eleutherine bulbosa,species,1210469
Eleutherine,genus,58985
Lepidium meyenii,species,153348
Senna tora,species,362788
Nicotiana rustica,species,4093
Mostuea brunonis,species,28543
Mostuea,genus,26485
Lepisorus thunbergianus,species,32163
Lepisorus,genus,32162
Rhaphiolepis indica,species,36624
Pontederia hastata,species,44970
Pontederiaceae,family,16367
Pontederia,genus,16372
Pontederia subgen. Monochoria,subgenus,44968
Anagyris foetida,species,49793
Anagyris,genus,49792
Trichosanthes cucumerina,species,50543
Lonicera maackii,species,51255
Luffa acutangula,species,56866
Impatiens balsamina,species,63779
Balsaminaceae,family,25692
Impatiens,genus,35939
Impatiens subgen. Impatiens,subgenus,1758100
Crambe kilimandscharica,species,71390
Crambe,genus,3720
Grewia,genus,82407
Pinus tabuliformis,species,88731
Juglans cathayensis,species,91213
Calamus deerratus,species,93242
Zingiber ottensii,species,97770
Acer fabri,species,99155
Dracaena angustifolia,species,100531
Polyspora axillaris,species,107826
Polyspora,genus,107825
Sida abutifolia,species,108356
Talinum fruticosum,species,110664
Talinaceae,family,703405
Talinum,genus,107600
Cyclocarya paliurus,species,117167
Cyclocarya,genus,117166
Illicium micranthum,species,124776
Corylus ferox,species,126981
Tamilnadia uliginosa,species,136915
Tamilnadia,genus,136914
Plumeria alba,species,141603
Swertia bimaculata,species,148627
Hydrangea anomala,species,152289
Hopea pierrei,species,152402
Leptadenia,genus,156240
Neonauclea,genus,165066
Mitragyna diversifolia,species,170022
Schima wallichii,species,182321
Schima,genus,59676
Ilex corallina,species,185500
Setaria barbata,species,192628
Setaria,genus,4554
Maclura cochinchinensis,species,194324
Schima sinensis,species,194716
Leptochilus decurrens,species,194891
Leptochilus,genus,194890
Solanum stramoniifolium,species,205583
Symplocos setchuensis,species,210366
Sinacalia tangutica,species,217505
Sinacalia,genus,217504
Juglans sigillata,species,224355
Viburnum cylindricum,species,237931
Stellaria alsine,species,254021
Stellaria,genus,13273
Heptapleurum leucanthum,species,256635
Faurea saligna,species,273619
Faurea,genus,206258
Vaccinium bracteatum,species,276782
Flueggea suffruticosa,species,283120
Flueggea,genus,283119
Scrophularia ningpoensis,species,291326
Ficus mucuso,species,309328
Syzygium buxifolium,species,334475
Zingiber montanum,species,336856
Cephalostachyum virgatum,species,338488
Cephalostachyum,genus,38711
Anisoptera costata,species,340448
Anisoptera,genus,64577
Adenia lobata,species,387523
Commelina diffusa,species,428226
Commelina,genus,4743
Stephania japonica,species,461633
Ficus globosa,species,479801
Bischofia polycarpa,species,487651
Amorphophallus bulbifer,species,501576
Thunbergia laurifolia,species,504053
Prunus dielsiana,species,552830
Callicarpa bodinieri,species,568210
Callicarpa,genus,21922
Cenchrus unisetus,species,584874
Cenchrus,genus,4583
Diospyros cathayensis,species,665996
Polygonum suffultum,species,668955
Pleurolobus gangeticus,species,670324
Pleurolobus,genus,2781004
Ormosia henryi,species,705300
Ormosia,genus,53907
Acer wilsonii,species,873093
Albizia adianthifolia,species,992633
Salacia chinensis,species,1009589
Smilax ferox,species,1045145
Lepisanthes tetraphylla,species,1081629
Lepisanthes,genus,290972
Dasymaschalon rostratum,species,1202404
Dasymaschalon,genus,174959
Stixis scandens,species,1233252
Stixis,genus,1233249
Suregada zanzibariensis,species,1237825
Laportea interrupta,species,1303697
Symplocos ramosissima,species,1340886
Lannea coromandelica,species,1357590
Lannea,genus,289715
Castanopsis piriformis,species,1489472
Gentiana cephalantha,species,1499136
Dipsacus atropurpureus,species,1535420
Hydrangea robusta,species,1632115
Erythrina stricta,species,1679267
Scleria ciliaris,species,1735488
Scleria,genus,76510
Scleria subgen. Scleria,subgenus,1916803
Gongronema napalense,species,1898825
Gongronema,genus,187501
Gynostemma pubescens,species,2041849
Flemingia congesta,species,2730189
Casearia bicolor,species,2780144
Sterculia pexa,species,2831162
Lonicera ligustrina var. pileata,varietas,2867515
Lonicera ligustrina,species,2291136
Helicteres lanceolata,species,2871245
Swertia davidii,species,3053917
Catharanthus scitulus,species,3128680
Viscum diospyrosicola,species,3234318
Viscum album,species,3972
Carthamus tinctorius,species,4222
Carthamus,genus,4221
Cocculus trilobus,species,13441
Cocculus,genus,13440
Hemerocallis fulva,species,34190
Panax notoginseng,species,44586
Phyllolobium chinense,species,47064
Phyllolobium,genus,1868718
Anthriscus sylvestris,species,48027
Magnolia kobus,species,54732
Torreya grandis,species,58047
Torreya,genus,50188
Gleditsia sinensis,species,66096
Imperata cylindrica,species,80369
Imperata,genus,80368
Adenophora stricta,species,82279
Lilium brownii,species,82312
Polygonum cuspidatum,species,83819
Prunus jamasakura,species,97325
Hovenia dulcis,species,99292
Fritillaria cirrhosa,species,108544
Carpesium abrotanoides,species,119172
Carpesium,genus,119171
Alpinia oxyphylla,species,125261
Curcuma phaeocaulis,species,136218
Styrax benzoin,species,153524
Terminalia chebula,species,155022
Ephedra equisetina,species,173280
Dipsacus asperoides,species,180066
Wurfbainia villosa,species,199627
Wurfbainia,genus,2135801
Salvia miltiorrhiza,species,226208
Arisaema heterophyllum,species,227498
Kalopanax septemlobus,species,228393
Kalopanax,genus,46398
Thymus quinquecostatus,species,228974
Epimedium brevicornu,species,253618
Artemisia iwayomogi,species,265784
Atractylodes macrocephala,species,265785
Lepisorus fortuni,species,272675
Rhus chinensis,species,289753
Mentha arvensis,species,292239
Zanthoxylum piperitum,species,354529
Sigesbeckia glabrescens,species,371450
Vincetoxicum stauntonii,species,516547
Pyrola japonica f. subaphylla,forma,642533
Astragalus membranaceus,species,649199
Dictamnus dasycarpus,species,714465
Vincetoxicum paniculatum,species,1165883
Daphne genkwa,species,1477590
Daphne,genus,66679
Teucrium veronicoides,species,1986534
Uncaria gambir,species,2872617
Corydalis ternata,species,2902606
Mirabilis jalapa,species,3538
Mirabilis,genus,3537
Ipomoea purpurea,species,4121
Zinnia elegans,species,34245
Zinnia,genus,19013
Agastache mexicana,species,39270
Rhizophora mangle,species,40031
Coreopsis tinctoria,species,41554
Cosmos bipinnatus,species,51277
Cosmos,genus,41555
Ratibida columnifera,species,53728
Cobaea scandens,species,55380
Cobaea,genus,55379
Tagetes patula,species,55843
Selaginella lepidophylla,species,59777
Swietenia humilis,species,62884
Casimiroa edulis,species,68535
Casimiroa,genus,68534
Tecoma stans,species,69904
Tecoma,genus,69903
Vachellia farnesiana,species,72368
Clarkia amoena,species,76120
Clarkia,genus,3935
Nemophila menziesii,species,79376
Hydrophyllaceae,family,4130
Nemophila,genus,79375
Artemisia ludoviciana,species,86312
Ipomoea tricolor,species,89664
Pseudobombax ellipticum,species,93793
Tithonia rotundifolia,species,105388
Tithonia,genus,105386
Psidium guajava,species,120290
Allionia incarnata,species,122398
Allionia,genus,107612
Amphipterygium adstringens,species,124857
Amphipterygium,genus,124856
Justicia spicigera,species,141992
Bougainvillea spectabilis,species,146096
Cuphea ignea,species,312581
Neltuma laevigata,species,364022
Neltuma,genus,3082578
Rosa x centifolia,species,396733
Heliotropium verdcourtii,species,454108
Heliotropiaceae,family,1561072
Heliotropium,genus,21621
Croton aff. incanus BWvE-2008,species,504171
Melothria scabra,species,886970
Melothria,genus,386191
Dysphania graveolens,species,1072218
Dysphania,genus,240058
Lippia graveolens,species,1986359
Pseudognaphalium canescens,species,3398158
Pseudognaphalium,genus,49079
Parkia pendula,species,1905032
Lychnophora,genus,41601
Lychnophora tomentosa,species,41602
Lychnophora salicifolia,species,375932
Chresta,genus,434638
Chresta sphaerocephala,species,434639
Eremanthus,genus,434654
Heterocoma lanuginosa,species,434683
Heterocoma,genus,1548343
Lychnophora pinaster,species,437899
Lychnophora ericoides,species,594549
Lychnophora diamantinana,species,594550
Proteopsis,genus,1227255
Proteopsis argentea,species,1227256
Anteremanthus hatschbachii,species,1548320
Anteremanthus,genus,1548319
Chronopappus bifrons,species,1548333
Chronopappus,genus,1548332
Lychnophorella bishopii,species,1548353
Lychnophorella,genus,2586793
Lychnophora passerina,species,1548354
Lychnophora candelabrum,species,1548356
Minasia alpestris,species,1548358
Minasia,genus,1548357
Piptolepis,genus,1548365
Soaresia,genus,1548371
Asteraceae incertae sedis,no rank,102864
Soaresia velutina,species,1548372
Hololepis,genus,1548382
Hololepis pedunculata,species,1548383
Eremanthus capitatus,species,1569394
Eremanthus crotonoides,species,1569396
Eremanthus goyazensis,species,1569398
Eremanthus incanus,species,1569399
Eremanthus mollis,species,1569402
Eremanthus veadeiroensis,species,1569406
Lychnophora crispa,species,1569409
Lychnophora gardneri,species,1569410
Lychnophora granmogolensis,species,1569411
Lychnophora sp. BL-2014b,species,1569414
unclassified Lychnophora,no rank,2620056
Maschalostachys markgrafii,species,1569415
Maschalostachys,genus,2586800
Lychnophorella regis,species,1569419
Lychnophorella santosii,species,1569420
Lychnocephalus sellowii,species,1569421
Lychnocephalus,genus,2589081
Eremanthus syncephalus,species,1569422
Lychnophorella triflora,species,1569423
Lychnophora villosissima,species,1569424
Lychnophora damazioi,species,1569425
Minasia scapigera,species,1569429
Paralychnophora bicolor,species,1569432
Paralychnophora,genus,1548361
Paralychnophora harleyi,species,1569433
Paralychnophora reflexoauriculata,species,1569435
Lychnophora hatschbachii,species,2586803
Lychnophora brunioides,species,2586915
Lychnophora souzae,species,3144806
Lychnophora uniflora,species,3144813
Piptolepis campestris,species,3144816
Eremanthus reticulatus,species,3144839
Allium cepa var. aggregatum,varietas,28911
Edgeworthia chrysantha,species,142181
Edgeworthia,genus,142180
Wikstroemia,genus,142693
Daphne gemmata,species,142694
Stellera chamaejasme,species,142738
Stellera,genus,142737
Daphne kiusiana var. atrocaulis,varietas,232789
Daphne kiusiana,species,232788
Daphne odora,species,329675
Daphne bholua,species,546994
Wikstroemia indica,species,714517
Daphne tangutica,species,885948
Wikstroemia delavayi,species,885950
Wikstroemia dolichantha,species,885951
Wikstroemia stenophylla,species,885953
Daphne pseudomezereum,species,885954
Wikstroemia nutans,species,1009509
Daphne jezoensis,species,1436305
Daphne giraldii,species,1799574
Edgeworthia gardneri,species,2203444
Edgeworthia albiflora,species,2219189
Wikstroemia ligustrina,species,2291177
Wikstroemia micrantha,species,2291178
Daphne retusa,species,2294054
Daphne papyracea,species,2715869
Daphne acutiloba,species,2753872
Daphne feddei,species,2753873
Wikstroemia alternifolia,species,2778425
Wikstroemia scytophylla,species,2778427
Daphne depauperata,species,2803973
Wikstroemia pilosa,species,2856862
Wikstroemia trichotoma,species,2856863
Daphne aurantiaca,species,2918710
Daphne holosericea,species,3039610
Daphne pontica,species,3039615
Wikstroemia lichiangensis,species,3069093
Artemisia arborescens,species,72386
Achillea biebersteinii,species,282722
Peganum harmala,species,43879
Nitrariaceae,family,91851
Peganum,genus,43877
Salvadora persica,species,4326
Rhus coriaria,species,298661
Pistacia atlantica,species,434234
Cryptomeria japonica,species,3369
Cryptomeria,genus,3368
Alnus glutinosa,species,3517
Gossypium barbadense,species,3634
Cucurbita maxima,species,3661
Cucurbita moschata,species,3662
Cucurbita pepo subsp. pepo,subspecies,3664
Momordica charantia,species,3673
Populus nigra,species,3691
Populus deltoides,species,3696
Brassica napus,species,3708
Sinapis alba,species,3728
Sinapis,genus,3727
Malus sylvestris,species,3752
Abrus precatorius,species,3816
Abrus,genus,3815
Canavalia gladiata,species,3824
Canavalia,genus,3822
Crotalaria pallida,species,3830
Glycine soja,species,3848
Lupinus albus,species,3870
Lupinus,genus,3869
Lupinus luteus,species,3873
Phaseolus coccineus,species,3886
Psophocarpus tetragonolobus,species,3891
Psophocarpus,genus,3889
Trifolium subterraneum,species,3900
Vicia villosa,species,3911
Vigna radiata var. radiata,varietas,3916
Acer negundo,species,4023
Nicotiana sylvestris,species,4096
