MassIVE,Filename,node_id,file_usi
MSV000084900,G87524_1x_rerun_BE3_01_26606.mzXML,salmon,mzspec:MSV000084900:G87524_1x_rerun_BE3_01_26606
MSV000084900,G87525_1x_rerun_BH3_01_26650.mzXML,salmon,mzspec:MSV000084900:G87525_1x_rerun_BH3_01_26650
MSV000084900,G87526_1x_BG4_01_26634.mzXML,shrimp,mzspec:MSV000084900:G87526_1x_BG4_01_26634
MSV000084900,G87527_1x_RC5_01_26261.mzXML,betel nut,mzspec:MSV000084900:G87527_1x_RC5_01_26261
MSV000084900,G87530_1x_RE6_01_26297.mzXML,orange,mzspec:MSV000084900:G87530_1x_RE6_01_26297
MSV000084900,G87531_1x_RE7_01_26299.mzXML,orange,mzspec:MSV000084900:G87531_1x_RE7_01_26299
MSV000084900,G87532_1x_RD6_01_26277.mzXML,orange,mzspec:MSV000084900:G87532_1x_RD6_01_26277
MSV000084900,G87533_1x_RG5_01_26326.mzXML,lemon,mzspec:MSV000084900:G87533_1x_RG5_01_26326
MSV000084900,G87534_1x_RC2_01_26258.mzXML,lemon,mzspec:MSV000084900:G87534_1x_RC2_01_26258
MSV000084900,G87535_1x_RB4_01_26245.mzXML,lemon,mzspec:MSV000084900:G87535_1x_RB4_01_26245
MSV000084900,G87536_1x_RC8_01_26265.mzXML,betel nut,mzspec:MSV000084900:G87536_1x_RC8_01_26265
MSV000084900,G87537_1x_RE4_01_26295.mzXML,betel nut leaf,mzspec:MSV000084900:G87537_1x_RE4_01_26295
MSV000084900,G87538_1x_RG3_01_26324.mzXML,grapefruit,mzspec:MSV000084900:G87538_1x_RG3_01_26324
MSV000084900,G87539_1x_RB3_01_26244.mzXML,grapefruit,mzspec:MSV000084900:G87539_1x_RB3_01_26244
MSV000084900,G87540_1x_RG7_01_26329.mzXML,not collected,mzspec:MSV000084900:G87540_1x_RG7_01_26329
MSV000084900,G87541_1x_RG6_01_26327.mzXML,miyaki mushroom,mzspec:MSV000084900:G87541_1x_RG6_01_26327
MSV000084900,G87542_1x_RC6_01_26262.mzXML,king oyster mushroom,mzspec:MSV000084900:G87542_1x_RC6_01_26262
MSV000084900,G87543_1x_BB5_01_26557.mzXML,complex,mzspec:MSV000084900:G87543_1x_BB5_01_26557
MSV000084900,G87544_1x_BF4_01_26624.mzXML,complex,mzspec:MSV000084900:G87544_1x_BF4_01_26624
MSV000084900,G87545_1x_BB4_01_26556.mzXML,complex,mzspec:MSV000084900:G87545_1x_BB4_01_26556
MSV000084900,G87546_1x_RG9_01_26331.mzXML,carrot,mzspec:MSV000084900:G87546_1x_RG9_01_26331
MSV000084900,G87547_1x_RF9_01_26316.mzXML,navel orange,mzspec:MSV000084900:G87547_1x_RF9_01_26316
MSV000084900,G87548_1x_RC10_01_26267.mzXML,navel orange,mzspec:MSV000084900:G87548_1x_RC10_01_26267
MSV000084900,G87549_1x_BC2_01_26568.mzXML,plant,mzspec:MSV000084900:G87549_1x_BC2_01_26568
MSV000084900,G87550_1x_BH2_01_26646.mzXML,complex,mzspec:MSV000084900:G87550_1x_BH2_01_26646
MSV000084900,G87551_1x_rerun_10ul_RH3_01_26357.mzXML,coconut,mzspec:MSV000084900:G87551_1x_rerun_10ul_RH3_01_26357
MSV000084900,G87552_1x_RA8_01_26228.mzXML,fruit,mzspec:MSV000084900:G87552_1x_RA8_01_26228
MSV000084900,G87553_1x_RB8_01_26250.mzXML,sweet potato,mzspec:MSV000084900:G87553_1x_RB8_01_26250
MSV000084900,G87554_1x_RD8_01_26280.mzXML,lime,mzspec:MSV000084900:G87554_1x_RD8_01_26280
MSV000084900,G87555_1x_RH8_01_26348.mzXML,lime,mzspec:MSV000084900:G87555_1x_RH8_01_26348
MSV000084900,G87556_1x_RE8_01_26300.mzXML,garlic,mzspec:MSV000084900:G87556_1x_RE8_01_26300
MSV000084900,G87557_1x_RF8_01_26315.mzXML,grape tomato,mzspec:MSV000084900:G87557_1x_RF8_01_26315
MSV000084900,G87558_1x_RG8_01_26330.mzXML,mineola orange,mzspec:MSV000084900:G87558_1x_RG8_01_26330
MSV000084900,G87559_1x_RA9_01_26233.mzXML,mineola orange,mzspec:MSV000084900:G87559_1x_RA9_01_26233
MSV000084900,G87560_1x_BB10_01_26617.mzXML,complex,mzspec:MSV000084900:G87560_1x_BB10_01_26617
MSV000084900,G87561_1x_BD10_01_26588.mzXML,complex,mzspec:MSV000084900:G87561_1x_BD10_01_26588
MSV000084900,G87562_1x_BA10_01_26549.mzXML,complex,mzspec:MSV000084900:G87562_1x_BA10_01_26549
MSV000084900,G87563_1x_BD9_01_26587.mzXML,complex,mzspec:MSV000084900:G87563_1x_BD9_01_26587
MSV000084900,G87564_1x_rerun_BC9_01_26616.mzXML,complex,mzspec:MSV000084900:G87564_1x_rerun_BC9_01_26616
MSV000084900,G87565_1x_BB9_01_26562.mzXML,complex,mzspec:MSV000084900:G87565_1x_BB9_01_26562
MSV000084900,G87566_1x_BE9_01_26598.mzXML,complex,mzspec:MSV000084900:G87566_1x_BE9_01_26598
MSV000084900,G87567_1x_BD8_01_26586.mzXML,plant,mzspec:MSV000084900:G87567_1x_BD8_01_26586
MSV000084900,G87568_1x_BG9_01_26641.mzXML,beef jerkey,mzspec:MSV000084900:G87568_1x_BG9_01_26641
MSV000084900,G87569_1x_BE10_01_26599.mzXML,beef jerkey,mzspec:MSV000084900:G87569_1x_BE10_01_26599
MSV000084900,G87570_1x_BA9_01_26548.mzXML,complex,mzspec:MSV000084900:G87570_1x_BA9_01_26548
MSV000084900,G87571_1x_BF9_01_26629.mzXML,complex,mzspec:MSV000084900:G87571_1x_BF9_01_26629
MSV000084900,G87572_1x_BH8_01_26654.mzXML,complex,mzspec:MSV000084900:G87572_1x_BH8_01_26654
MSV000084900,G87573_1x_BE8_01_26597.mzXML,complex,mzspec:MSV000084900:G87573_1x_BE8_01_26597
MSV000084900,G87574_1x_BB8_01_26561.mzXML,complex,mzspec:MSV000084900:G87574_1x_BB8_01_26561
MSV000084900,G87575_1x_rerun_BH9_01_26660.mzXML,honey_sage,mzspec:MSV000084900:G87575_1x_rerun_BH9_01_26660
MSV000084900,G87576_1x_BG8_01_26638.mzXML,strawberry,mzspec:MSV000084900:G87576_1x_BG8_01_26638
MSV000084900,G87577_1x_BA8_01_26547.mzXML,avocado,mzspec:MSV000084900:G87577_1x_BA8_01_26547
MSV000084900,G87578_1x_BF8_01_26627.mzXML,kumquat,mzspec:MSV000084900:G87578_1x_BF8_01_26627
MSV000084900,G87579_1x_rerun_BC8_01_26615.mzXML,kumquat,mzspec:MSV000084900:G87579_1x_rerun_BC8_01_26615
MSV000084900,G87580_1x_RB9_01_26251.mzXML,sweet potato,mzspec:MSV000084900:G87580_1x_RB9_01_26251
MSV000084900,G87581_1x_RC9_01_26266.mzXML,sweet potato,mzspec:MSV000084900:G87581_1x_RC9_01_26266
MSV000084900,G87582_1x_RE9_01_26301.mzXML,sweet potato,mzspec:MSV000084900:G87582_1x_RE9_01_26301
MSV000084900,G87583_1x_rerun_15ul_RD9_01_26339.mzXML,plant,mzspec:MSV000084900:G87583_1x_rerun_15ul_RD9_01_26339
MSV000084900,G87584_1x_rerun_RH9_01_26358.mzXML,soybean,mzspec:MSV000084900:G87584_1x_rerun_RH9_01_26358
MSV000084900,G87585_1x_RG11_01_26333.mzXML,plant,mzspec:MSV000084900:G87585_1x_RG11_01_26333
MSV000084900,G87586_1x_BD4_01_26581.mzXML,turkey fat,mzspec:MSV000084900:G87586_1x_BD4_01_26581
MSV000084900,G87587_1x_BA4_01_26541.mzXML,ham,mzspec:MSV000084900:G87587_1x_BA4_01_26541
MSV000084900,G87588_1x_rerun_BE4_01_26604.mzXML,pork fat,mzspec:MSV000084900:G87588_1x_rerun_BE4_01_26604
MSV000084900,G87589_1x_rerun_BH4_01_26651.mzXML,buffalo jerkey,mzspec:MSV000084900:G87589_1x_rerun_BH4_01_26651
MSV000084900,G87590_1x_rerun_3ul_BD5_01_26609.mzXML,buffalo jerkey,mzspec:MSV000084900:G87590_1x_rerun_3ul_BD5_01_26609
MSV000084900,G87591_1x_BA5_01_26542.mzXML,ostrich jerkey,mzspec:MSV000084900:G87591_1x_BA5_01_26542
MSV000084900,G87592_1x_BC10_01_26577.mzXML,ostrich jerkey,mzspec:MSV000084900:G87592_1x_BC10_01_26577
MSV000084900,G87593_1x_rerun_BE5_01_26605.mzXML,complex,mzspec:MSV000084900:G87593_1x_rerun_BE5_01_26605
MSV000084900,G87594_1x_RF10_01_26317.mzXML,navel orange,mzspec:MSV000084900:G87594_1x_RF10_01_26317
MSV000084900,G87595_1x_RE10_01_26302.mzXML,plant,mzspec:MSV000084900:G87595_1x_RE10_01_26302
MSV000084900,G87596_1x_RG10_01_26332.mzXML,plant,mzspec:MSV000084900:G87596_1x_RG10_01_26332
MSV000084900,G87597_1x_rerun_10ul_RA10_01_26237.mzXML,plant,mzspec:MSV000084900:G87597_1x_rerun_10ul_RA10_01_26237
MSV000084900,G87598_1x_RD10_01_26282.mzXML,plant,mzspec:MSV000084900:G87598_1x_RD10_01_26282
MSV000084900,G87599_1x_rerun_RH10_01_26359.mzXML,plant,mzspec:MSV000084900:G87599_1x_rerun_RH10_01_26359
MSV000084900,G87601_1x_rerun_10ul_RA11_01_26238.mzXML,honey_macadamia,mzspec:MSV000084900:G87601_1x_rerun_10ul_RA11_01_26238
MSV000084900,G87602_1x_RE11_01_26303.mzXML,honey_clover,mzspec:MSV000084900:G87602_1x_RE11_01_26303
MSV000084900,G87603_1x_RH11_01_26351.mzXML,hass avocado,mzspec:MSV000084900:G87603_1x_RH11_01_26351
MSV000084900,G87604_1x_RD11_01_26283.mzXML,fuerte avocado,mzspec:MSV000084900:G87604_1x_RD11_01_26283
MSV000084900,G87605_1x_RF11_01_26318.mzXML,tomato,mzspec:MSV000084900:G87605_1x_RF11_01_26318
MSV000084900,G90210_1x_BA12_01_26376.mzXML,complex,mzspec:MSV000084900:G90210_1x_BA12_01_26376
MSV000084900,G90211_1x_rerun_RD12_01_26494.mzXML,coffee,mzspec:MSV000084900:G90211_1x_rerun_RD12_01_26494
MSV000084900,G90212_1x_rerun_RC12_01_26509.mzXML,coffee,mzspec:MSV000084900:G90212_1x_rerun_RC12_01_26509
MSV000084900,G90213_1x_BB12_01_26391.mzXML,coffee,mzspec:MSV000084900:G90213_1x_BB12_01_26391
MSV000084900,G90219_1x_BA6_01_26543.mzXML,avocado,mzspec:MSV000084900:G90219_1x_BA6_01_26543
MSV000084900,G90220_1x_rerun_BC6_01_26614.mzXML,acai,mzspec:MSV000084900:G90220_1x_rerun_BC6_01_26614
MSV000084900,G90221_1x_BD7_01_26585.mzXML,golden berry,mzspec:MSV000084900:G90221_1x_BD7_01_26585
MSV000084900,G90222_1x_BE7_01_26596.mzXML,kiwi,mzspec:MSV000084900:G90222_1x_BE7_01_26596
MSV000084900,G90223_1x_BB7_01_26560.mzXML,cranberry,mzspec:MSV000084900:G90223_1x_BB7_01_26560
MSV000084900,G90224_1x_BA7_01_26546.mzXML,hemp seed,mzspec:MSV000084900:G90224_1x_BA7_01_26546
MSV000084900,G90225_1x_BC7_01_26574.mzXML,chia,mzspec:MSV000084900:G90225_1x_BC7_01_26574
MSV000084900,G90285_1x_BA9_01_31155.mzXML,Matcha tea,mzspec:MSV000084900:G90285_1x_BA9_01_31155
MSV000084900,G90286_1x_RH6_01_31136.mzXML,Oolong tea,mzspec:MSV000084900:G90286_1x_RH6_01_31136
MSV000084900,G90287_1x_RC12_01_31079.mzXML,Oolong tea,mzspec:MSV000084900:G90287_1x_RC12_01_31079
MSV000084900,G90288_1x_BC2_01_31173.mzXML,Matcha tea,mzspec:MSV000084900:G90288_1x_BC2_01_31173
MSV000084900,G90289_1x_BA3_01_31149.mzXML,Matcha tea,mzspec:MSV000084900:G90289_1x_BA3_01_31149
MSV000084900,G90290_1x_BA2_01_31148.mzXML,Matcha tea,mzspec:MSV000084900:G90290_1x_BA2_01_31148
MSV000084900,G90292_1x_BH4_01_31224.mzXML,Matcha tea,mzspec:MSV000084900:G90292_1x_BH4_01_31224
MSV000084900,G90366_1x_RB4_01_31059.mzXML,Oolong tea,mzspec:MSV000084900:G90366_1x_RB4_01_31059
MSV000084900,G90367_1x_BE6_01_31199.mzXML,Oolong tea,mzspec:MSV000084900:G90367_1x_BE6_01_31199
MSV000084900,G90368_1x_RE11_01_31104.mzXML,Oolong tea,mzspec:MSV000084900:G90368_1x_RE11_01_31104
MSV000084900,G90369_1x_RG9_01_31127.mzXML,Oolong tea,mzspec:MSV000084900:G90369_1x_RG9_01_31127
MSV000084900,G90370_1x_BD3_01_31186.mzXML,Oolong tea,mzspec:MSV000084900:G90370_1x_BD3_01_31186
MSV000084900,G90371_1x_RG8_01_31126.mzXML,Oolong tea,mzspec:MSV000084900:G90371_1x_RG8_01_31126
MSV000084900,G95760_5x_BC5_01_32058.mzXML,White tea,mzspec:MSV000084900:G95760_5x_BC5_01_32058
MSV000084900,G95761_5x_BB6_01_32043.mzXML,White tea,mzspec:MSV000084900:G95761_5x_BB6_01_32043
MSV000084900,G95762_5x_BB11_01_32050.mzXML,White tea,mzspec:MSV000084900:G95762_5x_BB11_01_32050
MSV000084900,G95763_5x_BC2_01_32055.mzXML,White tea,mzspec:MSV000084900:G95763_5x_BC2_01_32055
MSV000084900,G95764_5x_BC8_01_32063.mzXML,White tea,mzspec:MSV000084900:G95764_5x_BC8_01_32063
MSV000084900,G95765_5x_BD3_01_32072.mzXML,White tea,mzspec:MSV000084900:G95765_5x_BD3_01_32072
MSV000084900,G95769_5x_BC12_01_32067.mzXML,Pu'er tea,mzspec:MSV000084900:G95769_5x_BC12_01_32067
MSV000084900,G95770_5x_BB10_01_32049.mzXML,Pu'er tea,mzspec:MSV000084900:G95770_5x_BB10_01_32049
MSV000084900,G95771_5x_BC7_01_32062.mzXML,Pu'er tea,mzspec:MSV000084900:G95771_5x_BC7_01_32062
MSV000084900,G95772_5x_BB12_01_32051.mzXML,Black tea,mzspec:MSV000084900:G95772_5x_BB12_01_32051
MSV000084900,G95773_5x_BB5_01_32042.mzXML,Black tea,mzspec:MSV000084900:G95773_5x_BB5_01_32042
MSV000084900,G95774_5x_BB4_01_32041.mzXML,Black tea,mzspec:MSV000084900:G95774_5x_BB4_01_32041
MSV000084900,G95775_5x_BB8_01_32047.mzXML,Pu'er tea,mzspec:MSV000084900:G95775_5x_BB8_01_32047
MSV000084900,G95776_5x_BC4_01_32057.mzXML,Pu'er tea,mzspec:MSV000084900:G95776_5x_BC4_01_32057
MSV000084900,G95777_5x_BA3_01_32026.mzXML,Pu'er tea,mzspec:MSV000084900:G95777_5x_BA3_01_32026
MSV000084900,G95778_5x_BB9_01_32048.mzXML,Oolong tea,mzspec:MSV000084900:G95778_5x_BB9_01_32048
MSV000084900,G95779_5x_BA12_01_32035.mzXML,Oolong tea,mzspec:MSV000084900:G95779_5x_BA12_01_32035
MSV000084900,G95780_5x_BA11_01_32034.mzXML,Oolong tea,mzspec:MSV000084900:G95780_5x_BA11_01_32034
MSV000084900,G95781_5x_BC11_01_32066.mzXML,Green tea,mzspec:MSV000084900:G95781_5x_BC11_01_32066
MSV000084900,G95782_5x_BC10_01_32065.mzXML,Green tea,mzspec:MSV000084900:G95782_5x_BC10_01_32065
MSV000084900,G95783_5x_BA9_01_32032.mzXML,Green tea,mzspec:MSV000084900:G95783_5x_BA9_01_32032
MSV000084900,G95784_5x_BD2_01_32071.mzXML,Black tea,mzspec:MSV000084900:G95784_5x_BD2_01_32071
MSV000084900,G95785_5x_BB3_01_32040.mzXML,Black tea,mzspec:MSV000084900:G95785_5x_BB3_01_32040
MSV000084900,G95786_5x_BC6_01_32059.mzXML,Black tea,mzspec:MSV000084900:G95786_5x_BC6_01_32059
MSV000084900,G95787_5x_BD4_01_32073.mzXML,Green tea,mzspec:MSV000084900:G95787_5x_BD4_01_32073
MSV000084900,G95788_5x_BA5_01_32028.mzXML,Green tea,mzspec:MSV000084900:G95788_5x_BA5_01_32028
MSV000084900,G95789_5x_BA6_01_32029.mzXML,Green tea,mzspec:MSV000084900:G95789_5x_BA6_01_32029
MSV000084900,G95790_5x_BA10_01_32033.mzXML,Green tea,mzspec:MSV000084900:G95790_5x_BA10_01_32033
MSV000084900,G95791_5x_BB2_01_32039.mzXML,Green tea,mzspec:MSV000084900:G95791_5x_BB2_01_32039
MSV000084900,G95792_5x_BA7_01_32030.mzXML,Green tea,mzspec:MSV000084900:G95792_5x_BA7_01_32030
MSV000084900,G95793_5x_BB7_01_32044.mzXML,Green tea,mzspec:MSV000084900:G95793_5x_BB7_01_32044
MSV000084900,G95794_5x_BC9_01_32064.mzXML,Green tea,mzspec:MSV000084900:G95794_5x_BC9_01_32064
MSV000084900,G95795_5x_BA8_01_32031.mzXML,Green tea,mzspec:MSV000084900:G95795_5x_BA8_01_32031
MSV000084900,G95796_1x_BH5_01_32303.mzXML,cherry tomato,mzspec:MSV000084900:G95796_1x_BH5_01_32303
MSV000084900,G95797_1x_RD11_01_32127.mzXML,cherry tomato,mzspec:MSV000084900:G95797_1x_RD11_01_32127
MSV000084900,G95798_1x_BC6_01_32268.mzXML,cherry tomato,mzspec:MSV000084900:G95798_1x_BC6_01_32268
MSV000084900,G95799_1x_RF2_01_32145.mzXML,cherry tomato,mzspec:MSV000084900:G95799_1x_RF2_01_32145
MSV000084900,G95800_1x_RD3_01_32119.mzXML,cherry tomato,mzspec:MSV000084900:G95800_1x_RD3_01_32119
MSV000084900,G95801_1x_RE5_01_32134.mzXML,cherry tomato,mzspec:MSV000084900:G95801_1x_RE5_01_32134
MSV000084900,G95802_1x_RG4_01_32161.mzXML,cherry tomato,mzspec:MSV000084900:G95802_1x_RG4_01_32161
MSV000084900,G95803_1x_BF3_01_32286.mzXML,cherry tomato,mzspec:MSV000084900:G95803_1x_BF3_01_32286
MSV000084900,G95804_1x_BB4_01_32259.mzXML,cherry tomato,mzspec:MSV000084900:G95804_1x_BB4_01_32259
MSV000084900,G95805_1x_BG5_01_32295.mzXML,cherry tomato,mzspec:MSV000084900:G95805_1x_BG5_01_32295
MSV000084900,G95806_1x_RC8_01_32113.mzXML,tomato,mzspec:MSV000084900:G95806_1x_RC8_01_32113
MSV000084900,G95807_1x_BH6_01_32304.mzXML,cherry tomato,mzspec:MSV000084900:G95807_1x_BH6_01_32304
MSV000084900,G95808_1x_RC6_01_32111.mzXML,cherry tomato,mzspec:MSV000084900:G95808_1x_RC6_01_32111
MSV000084900,G95809_1x_RH3_01_32174.mzXML,cherry tomato,mzspec:MSV000084900:G95809_1x_RH3_01_32174
MSV000084900,G95810_1x_RE10_01_32140.mzXML,cherry tomato,mzspec:MSV000084900:G95810_1x_RE10_01_32140
MSV000084900,G95811_1x_RD6_01_32122.mzXML,cherry tomato,mzspec:MSV000084900:G95811_1x_RD6_01_32122
MSV000084900,G95812_1x_BE4_01_32280.mzXML,cherry tomato,mzspec:MSV000084900:G95812_1x_BE4_01_32280
MSV000084900,G95813_1x_BB3_01_32258.mzXML,cherry tomato,mzspec:MSV000084900:G95813_1x_BB3_01_32258
MSV000084900,G95814_1x_RE4_01_32133.mzXML,cherry tomato,mzspec:MSV000084900:G95814_1x_RE4_01_32133
MSV000084900,G95815_1x_RF6_01_32149.mzXML,cherry tomato,mzspec:MSV000084900:G95815_1x_RF6_01_32149
MSV000084900,G95816_1x_BC4_01_32266.mzXML,cherry tomato,mzspec:MSV000084900:G95816_1x_BC4_01_32266
MSV000084900,G95817_1x_RC4_01_32103.mzXML,cherry tomato,mzspec:MSV000084900:G95817_1x_RC4_01_32103
MSV000084900,G95818_1x_RH10_01_32182.mzXML,cherry tomato,mzspec:MSV000084900:G95818_1x_RH10_01_32182
MSV000084900,G95819_1x_RD5_01_32121.mzXML,cherry tomato,mzspec:MSV000084900:G95819_1x_RD5_01_32121
MSV000084900,G95820_1x_RE12_01_32142.mzXML,cherry tomato,mzspec:MSV000084900:G95820_1x_RE12_01_32142
MSV000084900,G95821_1x_BD5_01_32274.mzXML,cherry tomato,mzspec:MSV000084900:G95821_1x_BD5_01_32274
MSV000084900,G95822_1x_BC2_01_32264.mzXML,cherry tomato,mzspec:MSV000084900:G95822_1x_BC2_01_32264
MSV000084900,G95823_1x_RH9_01_32181.mzXML,cherry tomato,mzspec:MSV000084900:G95823_1x_RH9_01_32181
MSV000084900,G95824_1x_BE5_01_32281.mzXML,cherry tomato,mzspec:MSV000084900:G95824_1x_BE5_01_32281
MSV000084900,G95825_1x_RG7_01_32165.mzXML,cherry tomato,mzspec:MSV000084900:G95825_1x_RG7_01_32165
MSV000084900,G95826_1x_RD12_01_32128.mzXML,cherry tomato,mzspec:MSV000084900:G95826_1x_RD12_01_32128
MSV000084900,G95827_1x_RE6_01_32135.mzXML,cherry tomato,mzspec:MSV000084900:G95827_1x_RE6_01_32135
MSV000084900,G95828_1x_RB6_01_32091.mzXML,cherry tomato,mzspec:MSV000084900:G95828_1x_RB6_01_32091
MSV000084900,G95829_1x_BE3_01_32279.mzXML,cherry tomato,mzspec:MSV000084900:G95829_1x_BE3_01_32279
MSV000084900,G95830_1x_BE2_01_32278.mzXML,cherry tomato,mzspec:MSV000084900:G95830_1x_BE2_01_32278
MSV000084900,G95831_1x_BC5_01_32267.mzXML,cherry tomato,mzspec:MSV000084900:G95831_1x_BC5_01_32267
MSV000084900,G95832_1x_RH2_01_32173.mzXML,tomato,mzspec:MSV000084900:G95832_1x_RH2_01_32173
MSV000084900,G95833_1x_BF6_01_32289.mzXML,tomato,mzspec:MSV000084900:G95833_1x_BF6_01_32289
MSV000084900,G95834_1x_BD6_01_32275.mzXML,tomato,mzspec:MSV000084900:G95834_1x_BD6_01_32275
MSV000084900,G95835_1x_BH3_01_32301.mzXML,tomato,mzspec:MSV000084900:G95835_1x_BH3_01_32301
MSV000084900,G95836_1x_RH6_01_32177.mzXML,tomato,mzspec:MSV000084900:G95836_1x_RH6_01_32177
MSV000084900,G95837_1x_RE2_01_32131.mzXML,tomato,mzspec:MSV000084900:G95837_1x_RE2_01_32131
MSV000084900,G95838_1x_RC7_01_32112.mzXML,tomato,mzspec:MSV000084900:G95838_1x_RC7_01_32112
MSV000084900,G95839_1x_RB11_01_32097.mzXML,tomato,mzspec:MSV000084900:G95839_1x_RB11_01_32097
MSV000084900,G95840_1x_BG4_01_32294.mzXML,tomato,mzspec:MSV000084900:G95840_1x_BG4_01_32294
MSV000084900,G95841_1x_RH8_01_32180.mzXML,cherry tomato,mzspec:MSV000084900:G95841_1x_RH8_01_32180
MSV000084900,G95842_1x_RE11_01_32141.mzXML,cherry tomato,mzspec:MSV000084900:G95842_1x_RE11_01_32141
MSV000084900,G95843_1x_RH4_01_32175.mzXML,cherry tomato,mzspec:MSV000084900:G95843_1x_RH4_01_32175
MSV000084900,G95844_1x_BF4_01_32287.mzXML,cherry tomato,mzspec:MSV000084900:G95844_1x_BF4_01_32287
MSV000084900,G95845_1x_BA5_01_32253.mzXML,cherry tomato,mzspec:MSV000084900:G95845_1x_BA5_01_32253
MSV000084900,G95846_1x_BF5_01_32288.mzXML,cherry tomato,mzspec:MSV000084900:G95846_1x_BF5_01_32288
MSV000084900,G95847_1x_RF8_01_32152.mzXML,cherry tomato,mzspec:MSV000084900:G95847_1x_RF8_01_32152
MSV000084900,G95848_1x_RH7_01_32179.mzXML,cherry tomato,mzspec:MSV000084900:G95848_1x_RH7_01_32179
MSV000084900,G95849_1x_RB9_01_32095.mzXML,cherry tomato,mzspec:MSV000084900:G95849_1x_RB9_01_32095
MSV000084900,G95850_1x_RH5_01_32176.mzXML,cherry tomato,mzspec:MSV000084900:G95850_1x_RH5_01_32176
MSV000084900,G95851_1x_RH11_01_32183.mzXML,cherry tomato,mzspec:MSV000084900:G95851_1x_RH11_01_32183
MSV000084900,G95852_1x_RF5_01_32148.mzXML,cherry tomato,mzspec:MSV000084900:G95852_1x_RF5_01_32148
MSV000084900,G95853_1x_RA12_01_32085.mzXML,cherry tomato,mzspec:MSV000084900:G95853_1x_RA12_01_32085
MSV000084900,G95854_1x_RC9_01_32108.mzXML,cherry tomato,mzspec:MSV000084900:G95854_1x_RC9_01_32108
MSV000084900,G95855_1x_repeat_BA2_01_32298.mzXML,cherry tomato,mzspec:MSV000084900:G95855_1x_repeat_BA2_01_32298
MSV000084900,G95856_1x_BC3_01_32265.mzXML,cherry tomato,mzspec:MSV000084900:G95856_1x_BC3_01_32265
MSV000084900,G95857_1x_BD3_01_32272.mzXML,cherry tomato,mzspec:MSV000084900:G95857_1x_BD3_01_32272
MSV000084900,G95858_1x_RF4_01_32147.mzXML,cherry tomato,mzspec:MSV000084900:G95858_1x_RF4_01_32147
MSV000084900,G95859_1x_RB8_01_32094.mzXML,cherry tomato,mzspec:MSV000084900:G95859_1x_RB8_01_32094
MSV000084900,G95860_1x_BG6_01_32296.mzXML,cherry tomato,mzspec:MSV000084900:G95860_1x_BG6_01_32296
MSV000084900,G95861_1x_BE6_01_32282.mzXML,cherry tomato,mzspec:MSV000084900:G95861_1x_BE6_01_32282
MSV000084900,G95862_1x_RE3_01_32132.mzXML,cherry tomato,mzspec:MSV000084900:G95862_1x_RE3_01_32132
MSV000084900,G95863_1x_RH12_01_32184.mzXML,cherry tomato,mzspec:MSV000084900:G95863_1x_RH12_01_32184
MSV000084900,G95864_1x_RB4_01_32089.mzXML,cherry tomato,mzspec:MSV000084900:G95864_1x_RB4_01_32089
MSV000084900,G95865_1x_RE8_01_32138.mzXML,cherry tomato,mzspec:MSV000084900:G95865_1x_RE8_01_32138
MSV000084900,G95866_1x_BH4_01_32302.mzXML,cherry tomato,mzspec:MSV000084900:G95866_1x_BH4_01_32302
MSV000084900,G95867_1x_RB12_01_32098.mzXML,cherry tomato,mzspec:MSV000084900:G95867_1x_RB12_01_32098
MSV000084900,G95924_GC1_01_49144.mzXML,rosemary,mzspec:MSV000084900:G95924_GC1_01_49144
MSV000084900,G95925_GC2_01_49145.mzXML,rosemary,mzspec:MSV000084900:G95925_GC2_01_49145
MSV000084900,G95926_GC3_01_49146.mzXML,rosemary,mzspec:MSV000084900:G95926_GC3_01_49146
MSV000084900,G95927_GC4_01_49147.mzXML,rosemary,mzspec:MSV000084900:G95927_GC4_01_49147
MSV000084900,G95940_1x_RB2_01_32086.mzXML,cherry tomato,mzspec:MSV000084900:G95940_1x_RB2_01_32086
MSV000084900,G95941_1x_RF11_01_32155.mzXML,cherry tomato,mzspec:MSV000084900:G95941_1x_RF11_01_32155
MSV000084900,G95942_1x_RB7_01_32092.mzXML,cherry tomato,mzspec:MSV000084900:G95942_1x_RB7_01_32092
MSV000084900,G95943_1x_RE9_01_32139.mzXML,cherry tomato,mzspec:MSV000084900:G95943_1x_RE9_01_32139
MSV000084900,G95944_1x_BB6_01_32261.mzXML,cherry tomato,mzspec:MSV000084900:G95944_1x_BB6_01_32261
MSV000084900,G95945_1x_BG2_01_32292.mzXML,cherry tomato,mzspec:MSV000084900:G95945_1x_BG2_01_32292
MSV000084900,G95946_1x_BF2_01_32285.mzXML,cherry tomato,mzspec:MSV000084900:G95946_1x_BF2_01_32285
MSV000084900,G95947_1x_BB2_01_32257.mzXML,cherry tomato,mzspec:MSV000084900:G95947_1x_BB2_01_32257
MSV000084900,G95948_1x_RD8_01_32124.mzXML,cherry tomato,mzspec:MSV000084900:G95948_1x_RD8_01_32124
MSV000084900,G95949_1x_RG6_01_32163.mzXML,cherry tomato,mzspec:MSV000084900:G95949_1x_RG6_01_32163
MSV000084900,G95950_1x_RF3_01_32146.mzXML,cherry tomato,mzspec:MSV000084900:G95950_1x_RF3_01_32146
MSV000084900,G95951_1x_RC5_01_32104.mzXML,cherry tomato,mzspec:MSV000084900:G95951_1x_RC5_01_32104
