file_usi,MassIVE,Filename,Category,node_id
mzspec:MSV000095251:P6_B8_235,MSV000095251,P6_B8_235.mzML,Root > Personal Care > Cosmetics > Skin Care > Toners & Astringents,Toners & Astringents
mzspec:MSV000095251:P6_B9_248,MSV000095251,P6_B9_248.mzML,Root > Personal Care > Hair Care > Hair Styling Products,Hair Styling Products
mzspec:MSV000095251:P6_C10_263,MSV000095251,P6_C10_263.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P6_C11_107,MSV000095251,P6_C11_107.mzML,Root > Personal Care > Shaving & Grooming > Shaving Cream,Shaving Cream
mzspec:MSV000095251:P6_C12_96,MSV000095251,P6_C12_96.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095251:P6_C1_284,MSV000095251,P6_C1_284.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash,Body Wash
mzspec:MSV000095251:P6_C2_108,MSV000095251,P6_C2_108.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P6_C3_91,MSV000095251,P6_C3_91.mzML,Root > Personal Care > Oral Care > Mouthwash,Mouthwash
mzspec:MSV000095251:P6_C4_236,MSV000095251,P6_C4_236.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,Shampoo
mzspec:MSV000095251:P6_C5_250,MSV000095251,P6_C5_250.mzML,Root > Personal Care > Cosmetics > Skin Care > Serum,Serum
mzspec:MSV000095251:P6_C6_240,MSV000095251,P6_C6_240.mzML,Root > Personal Care > Hair Care > Hair Styling Products > Cream,Cream
mzspec:MSV000095251:P6_C7_238,MSV000095251,P6_C7_238.mzML,Root > Personal Care > Hair Care > Hair Styling Products > Cream,Cream
mzspec:MSV000095251:P6_C8_72,MSV000095251,P6_C8_72.mzML,Root > Personal Care > Oral Care > Mouthwash,Mouthwash
mzspec:MSV000095251:P6_C9_245,MSV000095251,P6_C9_245.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P6_D10_404,MSV000095251,P6_D10_404.mzML,Root > Personal Care > Cosmetics > Makeup > Lip balm,Lip balm
mzspec:MSV000095251:P6_D12_417,MSV000095251,P6_D12_417.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P6_D1_273,MSV000095251,P6_D1_273.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P6_D2_287,MSV000095251,P6_D2_287.mzML,Root > Personal Care > Hair Care > Hair Styling Products > Cream,Cream
mzspec:MSV000095251:P6_D3_249,MSV000095251,P6_D3_249.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer,Moisturizer
mzspec:MSV000095251:P6_D5_220,MSV000095251,P6_D5_220.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash > Feminine hygiene,Feminine hygiene
mzspec:MSV000095251:P6_D6_154,MSV000095251,P6_D6_154.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095251:P6_D7_200,MSV000095251,P6_D7_200.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P6_D8_221,MSV000095251,P6_D8_221.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095251:P6_D9_142,MSV000095251,P6_D9_142.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,Shampoo
mzspec:MSV000095251:P6_E10_B1,MSV000095251,P6_E10_B1.mzML,Root > Blank > Method Blank,Method Blank
mzspec:MSV000095251:P6_E11_B2,MSV000095251,P6_E11_B2.mzML,Root > Blank > Method Blank,Method Blank
mzspec:MSV000095251:P6_E12_B3,MSV000095251,P6_E12_B3.mzML,Root > Blank > Method Blank,Method Blank
mzspec:MSV000095251:P6_E1_385,MSV000095251,P6_E1_385.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash,Body Wash
mzspec:MSV000095251:P6_E2_418,MSV000095251,P6_E2_418.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P6_E4_422,MSV000095251,P6_E4_422.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,Shampoo
mzspec:MSV000095251:P6_E5_447,MSV000095251,P6_E5_447.mzML,Root > Personal Care > Oral Care > Toothpaste,Toothpaste
mzspec:MSV000095251:P6_E6_423,MSV000095251,P6_E6_423.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Conditioner,Conditioner
mzspec:MSV000095251:P6_E8_455,MSV000095251,P6_E8_455.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P6_E9_437,MSV000095251,P6_E9_437.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_A10_225,MSV000095251,P7_A10_225.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_A11_207,MSV000095251,P7_A11_207.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer,Moisturizer
mzspec:MSV000095251:P7_A12_195,MSV000095251,P7_A12_195.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer,Moisturizer
mzspec:MSV000095251:P7_A1_438,MSV000095251,P7_A1_438.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_A2_446,MSV000095251,P7_A2_446.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_A3_435,MSV000095251,P7_A3_435.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_A4_433,MSV000095251,P7_A4_433.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_A5_436,MSV000095251,P7_A5_436.mzML,Root > Personal Care > Pest Control > Repellents,Repellents
mzspec:MSV000095251:P7_A6_434,MSV000095251,P7_A6_434.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_A7_449,MSV000095251,P7_A7_449.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_A8_439,MSV000095251,P7_A8_439.mzML,Root > Personal Care > Pest Control > Repellents,Repellents
mzspec:MSV000095251:P7_A9_226,MSV000095251,P7_A9_226.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Conditioner,Conditioner
mzspec:MSV000095251:P7_B10_612,MSV000095251,P7_B10_612.mzML,Root > Personal Care > Cosmetics > Skin Care,Skin Care
mzspec:MSV000095251:P7_B11_71,MSV000095251,P7_B11_71.mzML,Root > Personal Care > Cosmetics > Skin Care > Serum,Serum
mzspec:MSV000095251:P7_B12_60,MSV000095251,P7_B12_60.mzML,Root > Personal Care > Cosmetics > Skin Care > Serum,Serum
mzspec:MSV000095251:P7_B1_183,MSV000095251,P7_B1_183.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,Shampoo
mzspec:MSV000095251:P7_C1_B1,MSV000095251,P7_C1_B1.mzML,Root > Blank > Method Blank,Method Blank
mzspec:MSV000095251:P7_C2_B2,MSV000095251,P7_C2_B2.mzML,Root > Blank > Method Blank,Method Blank
mzspec:MSV000095251:P7_C3_B3,MSV000095251,P7_C3_B3.mzML,Root > Blank > Method Blank,Method Blank
mzspec:MSV000095251:P7_C4_7,MSV000095251,P7_C4_7.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Conditioner,Conditioner
mzspec:MSV000095251:P7_C5_B1,MSV000095251,P7_C5_B1.mzML,Root > Blank > Method Blank,Method Blank
mzspec:MSV000095251:P7_C6_B2,MSV000095251,P7_C6_B2.mzML,Root > Blank > Method Blank,Method Blank
mzspec:MSV000095251:P7_C7_B3,MSV000095251,P7_C7_B3.mzML,Root > Blank > Method Blank,Method Blank
mzspec:MSV000095251:P7_D10_670,MSV000095251,P7_D10_670.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_D11_12,MSV000095251,P7_D11_12.mzML,Root > Personal Care > Cosmetics > Skin Care > Skin Care Masks & Peels,Skin Care Masks & Peels
mzspec:MSV000095251:P7_D12_9,MSV000095251,P7_D12_9.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_D1_245,MSV000095251,P7_D1_245.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_D2_750,MSV000095251,P7_D2_750.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_D3_240,MSV000095251,P7_D3_240.mzML,Health & Beauty > Personal Care > Cosmetics > Skin Care > Serum,Serum
mzspec:MSV000095251:P7_D4_753,MSV000095251,P7_D4_753.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_D5_37,MSV000095251,P7_D5_37.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_D6_694,MSV000095251,P7_D6_694.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_D7_666,MSV000095251,P7_D7_666.mzML,Root > Personal Care > Cosmetics > Skin Care > Serum,Serum
mzspec:MSV000095251:P7_D8_678,MSV000095251,P7_D8_678.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer > Eye cream,Eye cream
mzspec:MSV000095251:P7_D9_751,MSV000095251,P7_D9_751.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_E10_5,MSV000095251,P7_E10_5.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash,Body Wash
mzspec:MSV000095251:P7_E11_665,MSV000095251,P7_E11_665.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095251:P7_E12_696,MSV000095251,P7_E12_696.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095251:P7_E1_698,MSV000095251,P7_E1_698.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_E2_4,MSV000095251,P7_E2_4.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,Shampoo
mzspec:MSV000095251:P7_E3_13,MSV000095251,P7_E3_13.mzML,Root > Personal Care > Oral Care > Toothpaste,Toothpaste
mzspec:MSV000095251:P7_E4_11,MSV000095251,P7_E4_11.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_E5_8,MSV000095251,P7_E5_8.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Conditioner,Conditioner
mzspec:MSV000095251:P7_E6_677,MSV000095251,P7_E6_677.mzML,Root > Personal Care > Cosmetics > Skin Care > Skin Care Masks & Peels,Skin Care Masks & Peels
mzspec:MSV000095251:P7_E7_729,MSV000095251,P7_E7_729.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_E8_623,MSV000095251,P7_E8_623.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_E9_711,MSV000095251,P7_E9_711.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_F10_661,MSV000095251,P7_F10_661.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_F11_682,MSV000095251,P7_F11_682.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_F12_663,MSV000095251,P7_F12_663.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_F1_667,MSV000095251,P7_F1_667.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash,Body Wash
mzspec:MSV000095251:P7_F2_679,MSV000095251,P7_F2_679.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_F3_17,MSV000095251,P7_F3_17.mzML,Root > Personal Care > Hair Care > Hair Repair > Hair Oil,Hair Oil
mzspec:MSV000095251:P7_F4_14,MSV000095251,P7_F4_14.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_F5_652,MSV000095251,P7_F5_652.mzML,Root > Personal Care > Cosmetics > Skin Care > Serum,Serum
mzspec:MSV000095251:P7_F6_651,MSV000095251,P7_F6_651.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_F7_684,MSV000095251,P7_F7_684.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_F8_727,MSV000095251,P7_F8_727.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,Shampoo
mzspec:MSV000095251:P7_F9_714,MSV000095251,P7_F9_714.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash,Body Wash
mzspec:MSV000095251:P7_G10_664,MSV000095251,P7_G10_664.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_G11_650,MSV000095251,P7_G11_650.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_G12_716,MSV000095251,P7_G12_716.mzML,Root > Personal Care > Cosmetics > Skin Care > Fluid > Anti Aging,Anti Aging
mzspec:MSV000095251:P7_G1_752,MSV000095251,P7_G1_752.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_G2_248,MSV000095251,P7_G2_248.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_G3_674,MSV000095251,P7_G3_674.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_G4_655,MSV000095251,P7_G4_655.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095251:P7_G5_713,MSV000095251,P7_G5_713.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_G6_10,MSV000095251,P7_G6_10.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095251:P7_G7_16,MSV000095251,P7_G7_16.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_G8_702,MSV000095251,P7_G8_702.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095251:P7_G9_697,MSV000095251,P7_G9_697.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095003:P1_A10_519,MSV000095003,P1_A10_519.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095003:P1_A11_529,MSV000095003,P1_A11_529.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095003:P1_A12_551,MSV000095003,P1_A12_551.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095003:P1_A1_510,MSV000095003,P1_A1_510.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Shampoo,Shampoo
mzspec:MSV000095003:P1_A2_511,MSV000095003,P1_A2_511.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash > Hand Soap,Hand Soap
mzspec:MSV000095003:P1_A3_512,MSV000095003,P1_A3_512.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash,Body Wash
mzspec:MSV000095003:P1_A4_513,MSV000095003,P1_A4_513.mzML,Root > Personal Care > Hair Care > Hair Styling Products > Hairspray,Hairspray
mzspec:MSV000095003:P1_A5_514,MSV000095003,P1_A5_514.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Conditioner,Conditioner
mzspec:MSV000095003:P1_A6_515,MSV000095003,P1_A6_515.mzML,Root > Personal Care > Cosmetics > Skin Care > Exfoliant,Exfoliant
mzspec:MSV000095003:P1_A7_516,MSV000095003,P1_A7_516.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Conditioner,Conditioner
mzspec:MSV000095003:P1_A8_517,MSV000095003,P1_A8_517.mzML,Root > Personal Care > Cosmetics > Skin Care > Exfoliant,Exfoliant
mzspec:MSV000095003:P1_A9_518,MSV000095003,P1_A9_518.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095003:P1_B10_blank2,MSV000095003,P1_B10_blank2.mzML,Root > Blank > Solvent Blank,Solvent Blank
mzspec:MSV000095003:P1_B11_blank3,MSV000095003,P1_B11_blank3.mzML,Root > Blank > Solvent Blank,Solvent Blank
mzspec:MSV000095003:P1_B1_520,MSV000095003,P1_B1_520.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer,Moisturizer
mzspec:MSV000095003:P1_B2_521,MSV000095003,P1_B2_521.mzML,Root > Personal Care > Hair Care,Hair Care
mzspec:MSV000095003:P1_B3_522,MSV000095003,P1_B3_522.mzML,Root > Personal Care > Hair Care > Hair Styling Products,Hair Styling Products
mzspec:MSV000095003:P1_B4_523,MSV000095003,P1_B4_523.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer > Eye cream,Eye cream
mzspec:MSV000095003:P1_B5_525,MSV000095003,P1_B5_525.mzML,Root > Personal Care > Hair Care > Hair Styling Products,Hair Styling Products
mzspec:MSV000095003:P1_B6_526,MSV000095003,P1_B6_526.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095003:P1_B7_527,MSV000095003,P1_B7_527.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash > Hand Soap,Hand Soap
mzspec:MSV000095003:P1_B8_528,MSV000095003,P1_B8_528.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash > Hand Soap,Hand Soap
mzspec:MSV000095003:P1_B9_blank1,MSV000095003,P1_B9_blank1.mzML,Root > Blank > Solvent Blank,Solvent Blank
mzspec:MSV000095003:P1_C10_481,MSV000095003,P1_C10_481.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095003:P1_C11_489,MSV000095003,P1_C11_489.mzML,Root > Personal Care > Cosmetics > Skin Care,Skin Care
mzspec:MSV000095003:P1_C12_497,MSV000095003,P1_C12_497.mzML,Root > Personal Care > Cosmetics > Perfume & Cologne,Perfume & Cologne
mzspec:MSV000095003:P1_C1_501,MSV000095003,P1_C1_501.mzML,Root > Personal Care > Cosmetics > Perfume & Cologne,Perfume & Cologne
mzspec:MSV000095003:P1_C2_485,MSV000095003,P1_C2_485.mzML,Root > Personal Care > Cosmetics > Perfume & Cologne,Perfume & Cologne
mzspec:MSV000095003:P1_C3_493,MSV000095003,P1_C3_493.mzML,Root > Personal Care > Cosmetics > Perfume & Cologne,Perfume & Cologne
mzspec:MSV000095003:P1_C4_480,MSV000095003,P1_C4_480.mzML,Root > Personal Care > Hair Care,Hair Care
mzspec:MSV000095003:P1_C5_496,MSV000095003,P1_C5_496.mzML,Root > Personal Care > Cosmetics > Perfume & Cologne,Perfume & Cologne
mzspec:MSV000095003:P1_C6_506,MSV000095003,P1_C6_506.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer,Moisturizer
mzspec:MSV000095003:P1_C7_524,MSV000095003,P1_C7_524.mzML,Root > Personal Care > Cosmetics > Skin Care > Skin Care Masks & Peels,Skin Care Masks & Peels
mzspec:MSV000095003:P1_C8_495,MSV000095003,P1_C8_495.mzML,Root > Personal Care > Cosmetics > Skin Care,Skin Care
mzspec:MSV000095003:P1_C9_487,MSV000095003,P1_C9_487.mzML,Root > Personal Care > Cosmetics > Skin Care > Serum,Serum
mzspec:MSV000095003:P1_D10_blank1,MSV000095003,P1_D10_blank1.mzML,Root > Blank > Solvent Blank,Solvent Blank
mzspec:MSV000095003:P1_D11_blank2,MSV000095003,P1_D11_blank2.mzML,Root > Blank > Solvent Blank,Solvent Blank
mzspec:MSV000095003:P1_D12_blank3,MSV000095003,P1_D12_blank3.mzML,Root > Blank > Solvent Blank,Solvent Blank
mzspec:MSV000095003:P1_D1_505,MSV000095003,P1_D1_505.mzML,Root > Personal Care > Cosmetics > Perfume & Cologne,Perfume & Cologne
mzspec:MSV000095003:P1_D2_490,MSV000095003,P1_D2_490.mzML,Root > Personal Care > Hair Care > Shampoo & Conditioner > Conditioner,Conditioner
mzspec:MSV000095003:P1_D3_507,MSV000095003,P1_D3_507.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095003:P1_D4_maybe486,MSV000095003,P1_D4_maybe486.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095003:P1_D5_503,MSV000095003,P1_D5_503.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer,Moisturizer
mzspec:MSV000095003:P1_D6_499,MSV000095003,P1_D6_499.mzML,Root > Personal Care > Cosmetics > Skin Care > Serum,Serum
mzspec:MSV000095003:P1_D7_483,MSV000095003,P1_D7_483.mzML,Root > Personal Care > Cosmetics > Skin Care > Toners & Astringents,Toners & Astringents
mzspec:MSV000095003:P1_D8_484,MSV000095003,P1_D8_484.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095003:P1_D9_498,MSV000095003,P1_D9_498.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095003:P1_E10_492,MSV000095003,P1_E10_492.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095003:P1_E1_504,MSV000095003,P1_E1_504.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer,Moisturizer
mzspec:MSV000095003:P1_E2_508,MSV000095003,P1_E2_508.mzML,Root > Personal Care > Cosmetics > Skin Care > Toners & Astringents,Toners & Astringents
mzspec:MSV000095003:P1_E3_491,MSV000095003,P1_E3_491.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer,Moisturizer
mzspec:MSV000095003:P1_E4_494,MSV000095003,P1_E4_494.mzML,Root > Personal Care > Cosmetics > Skin Care,Skin Care
mzspec:MSV000095003:P1_E5_500,MSV000095003,P1_E5_500.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095003:P1_E6_509,MSV000095003,P1_E6_509.mzML,Root > Personal Care > Cosmetics > Bath & Body > Moisturizer,Moisturizer
mzspec:MSV000095003:P1_E7_488,MSV000095003,P1_E7_488.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095003:P1_E8_482,MSV000095003,P1_E8_482.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash > Powdered Hand Soap,Powdered Hand Soap
mzspec:MSV000095003:P1_E9_502,MSV000095003,P1_E9_502.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095003:P1_F10_214,MSV000095003,P1_F10_214.mzML,Root > Personal Care > Cosmetics > Makeup,Makeup
mzspec:MSV000095003:P1_F11_204,MSV000095003,P1_F11_204.mzML,Root > Personal Care > Cosmetics > Skin Care > Facial Cleanser,Facial Cleanser
mzspec:MSV000095003:P1_F12_213,MSV000095003,P1_F12_213.mzML,Root > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara,Mascara
mzspec:MSV000095003:P1_F1_51,MSV000095003,P1_F1_51.mzML,Root > Personal Care > Cosmetics > Makeup,Makeup
mzspec:MSV000095003:P1_F2_79,MSV000095003,P1_F2_79.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095003:P1_F3_67,MSV000095003,P1_F3_67.mzML,Root > Personal Care > Cosmetics > Makeup,Makeup
mzspec:MSV000095003:P1_F4_43,MSV000095003,P1_F4_43.mzML,Root > Personal Care > Hair Care > Hair Styling Products,Hair Styling Products
mzspec:MSV000095003:P1_F5_42,MSV000095003,P1_F5_42.mzML,Root > Personal Care > Cosmetics > Makeup,Makeup
mzspec:MSV000095003:P1_F6_102,MSV000095003,P1_F6_102.mzML,Root > Personal Care > Cosmetics > Makeup > Face Makeup > Foundations & Concealers,Foundations & Concealers
mzspec:MSV000095003:P1_F7_103,MSV000095003,P1_F7_103.mzML,Root > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen
mzspec:MSV000095003:P1_F8_95,MSV000095003,P1_F8_95.mzML,Root > Personal Care > Hair Care > Toners,Toners
mzspec:MSV000095003:P1_F9_94,MSV000095003,P1_F9_94.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095003:P1_G10_253,MSV000095003,P1_G10_253.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash,Body Wash
mzspec:MSV000095003:P1_G11_127,MSV000095003,P1_G11_127.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash > Hand Soap,Hand Soap
mzspec:MSV000095003:P1_G12_125,MSV000095003,P1_G12_125.mzML,Root > Personal Care > Cosmetics > Bath & Body > Body Wash,Body Wash
mzspec:MSV000095003:P1_G1_212,MSV000095003,P1_G1_212.mzML,Root > Personal Care > Cosmetics > Skin Care > Toners & Astringents,Toners & Astringents
mzspec:MSV000095003:P1_G2_159,MSV000095003,P1_G2_159.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095003:P1_G3_171,MSV000095003,P1_G3_171.mzML,Root > Personal Care > Deodorant & Anti-Perspirant,Deodorant & Anti-Perspirant
mzspec:MSV000095003:P1_G4_194_20240523133719,MSV000095003,P1_G4_194_20240523133719.mzML,Root > Personal Care > Cosmetics > Skin Care > Lotion & Moisturizer,Lotion & Moisturizer
mzspec:MSV000095003:P1_G5_147_20240523135656,MSV000095003,P1_G5_147_20240523135656.mzML,Root > Personal Care > Cosmetics > Skin Care > Serum,Serum
mzspec:MSV000095003:P1_G6_206,MSV000095003,P1_G6_206.mzML,Root > Personal Care > Cosmetics > Skin Care > Serum,Serum
